Date,Equity,Debt,Return
2012-04-20,520.900640736,0.0,0.000624079050101
2012-03-30,520.57576031,0.0,-0.017542365665
2012-02-29,529.870950275,0.0,0.0334236834693
2012-01-31,512.733507806,0.0,0.019614880749
2011-12-30,502.869777096,0.0,0.0121517055982
2011-11-30,496.832415847,0.0,-0.0069983045339
2011-10-31,500.333904882,0.0,0.0810568392307
2011-09-30,462.819240141,0.0,-0.0493094818787
2011-08-31,486.824293836,0.0,-0.0723448892571
2011-07-29,524.790181392,0.0,-0.0219486351465
2011-06-30,536.567096832,0.0,-0.00739565943332
2011-05-31,540.564930963,0.0,-0.013163314058
2011-04-28,547.775471528,0.0,0.0272644191724
2011-03-31,533.237072466,0.0,-0.014214214215
2011-02-28,540.925909214,0.0,0.0223609476548
2011-01-31,529.094847035,0.0,-0.00627129273507
2010-12-31,532.433895858,0.0,0.0672177703825
2010-11-30,498.899016334,0.0,-0.0258845503239
2010-10-29,512.155942604,0.0,0.022816566341
2010-09-30,500.730980958,0.0,0.0618923677558
2010-08-31,471.54588936,0.0,-0.00623811335172
2010-07-30,474.505911019,0.0,0.069372978909
2010-06-30,443.72349066,0.0,-0.0523282707563
2010-05-28,468.22488945,0.0,-0.0657086777232
2010-04-30,501.155130403,0.0,-0.0222374815143
2010-03-31,512.553018681,0.0,0.060715286208
2010-02-26,483.214511326,0.0,0.0319938325142
2010-01-29,468.233913907,0.0,-0.0414565205333
2009-12-31,488.484793791,0.0,0.0428073284905
2009-11-30,468.432451945,0.0,0.0289820596684
2009-10-30,455.238696869,0.0,-0.0174136621278
2009-09-30,463.30656078,0.0,0.0458351158097
2009-08-28,443.001534158,0.0,0.0652070132803
2009-07-31,415.883043047,0.0,0.0845335592603
2009-06-30,383.467196101,0.0,-0.038185563278
2009-05-29,398.69145384,0.0,0.0410490845262
2009-04-30,382.970851006,0.0,0.0808945263742
2009-03-31,354.309177872,0.0,0.0250646197214
2009-02-27,345.645699847,0.0,-0.0769953730468
2009-01-30,374.47883765,0.0,-0.0641829416807
2008-12-31,400.162440213,0.0,0.034095149253
2008-11-28,386.968685137,0.0,-0.0204007036303
2008-10-31,395.027524592,0.0,-0.107129015808
2008-09-30,442.423968956,0.0,-0.13023808679
2008-08-29,508.672502482,0.0,0.041519614185
2008-07-31,488.394549228,0.0,-0.0380383583077
2008-06-30,507.70688566,0.0,-0.0706368216728
2008-05-30,546.295460698,0.0,-0.00555254382172
2008-04-30,549.34572692,0.0,0.0675540590306
2008-03-31,514.583521343,0.0,-0.0309637509988
2008-02-29,531.026080679,0.0,0.000765332155205
2008-01-31,530.619980146,0.0,-0.0893772553397
2007-12-31,582.700117318,0.0,0.00379323746691
2007-11-30,580.498149986,0.0,-0.043010592717
2007-10-31,606.587853082,0.0,0.0394012494596
2007-09-28,583.593538489,0.0,0.0259387939649
2007-08-31,568.838552477,0.0,-0.00893067719051
2007-07-31,573.964443642,0.0,-0.0375005675022
2007-06-29,596.327046295,0.0,-0.00203884375018
2007-05-31,597.545347893,0.0,0.0267009861686
2007-04-30,582.005234185,0.0,0.0223842739389
2007-03-30,569.262701922,0.0,0.0221177995617
2007-02-28,556.944319105,0.0,-0.00509422707934
2007-01-31,559.796047288,0.0,-0.00284529320998
2006-12-29,561.393376049,0.0,0.0284353921428
2006-11-30,545.871311254,0.0,-0.01311753573
2006-10-31,553.1269741,0.0,0.0282512414448
2006-09-29,537.92978973,0.0,0.00926161087642
2006-08-31,532.993412147,0.0,-0.00374474975891
2006-07-31,534.99684144,0.0,0.0162683855034
2006-06-30,526.432632434,0.0,0.0191481183828
2006-05-31,516.541828355,0.0,-0.0496920190589
2006-04-28,543.55202599,0.0,0.00980786641042
2006-03-31,538.272719069,0.0,0.0298886298893
2006-02-28,522.651385254,0.0,0.00541638456278
2006-01-31,519.835754896,0.0,0.0251833131624
2005-12-30,507.066149265,0.0,0.0360672665588
2005-11-30,489.414312788,0.0,0.0199161228447
2005-10-31,479.857413591,0.0,-0.0292823630345
2005-09-30,494.332641458,0.0,0.034133172233
2005-08-31,478.01642451,0.0,0.00276394752208
2005-07-29,476.698853894,0.0,0.0330712665268
2005-06-30,461.43849833,0.0,0.0300564061229
2005-05-31,447.974009566,0.0,0.0338005289799
2005-04-29,433.327317029,0.0,-0.0189400130755
2005-03-31,441.692987997,0.0,-0.0149139579352
2005-02-28,448.380110098,0.0,0.0239474063839
2005-01-31,437.893691905,0.0,0.0078931516522
2004-12-31,434.46439852,0.0,0.0236222146619
2004-11-30,424.438227597,0.0,0.017084036159
2004-10-29,417.308907138,0.0,0.0116828563912
2004-09-30,412.489847487,0.0,0.0250039243845
2004-08-31,402.427578738,0.0,0.0104688314318
2004-07-30,398.258279939,0.0,-0.0114244752581
2004-06-30,402.86075264,0.0,0.00753831223219
2004-05-28,399.846584243,0.0,-0.0131411898342
2004-04-30,405.171013446,0.0,0.0237134322899
2004-03-31,395.785578919,0.0,-0.0237077601164
2004-02-27,405.396624853,0.0,0.0231170428389
2004-01-30,396.236801733,0.0,-0.0192543947812
2003-12-31,404.015883043,0.0,0.0309261732593
2003-11-28,391.896038264,0.0,0.0128276891499
2003-10-31,386.932587312,0.0,0.0479798597028
2003-09-30,369.217579641,0.0,-0.0167744106126
2003-08-29,375.516650122,0.0,0.000986288190367
2003-07-31,375.146647414,0.0,0.0312065886065
2003-06-30,363.793881419,0.0,-0.00417479805141
2003-05-30,365.319014529,0.0,0.0311003565953
2003-04-30,354.300153416,0.0,0.0865413887593
2003-03-31,326.080678639,0.0,-0.0115712878872
2003-02-28,329.898023644,0.0,0.0247238885467
2003-01-31,321.938453208,0.0,-0.094660440566
2002-12-31,355.59967512,0.0,-0.0549239698752
2002-11-29,376.265679993,0.0,0.0321063445316
2002-10-31,364.560960202,0.0,0.0854156590897
2002-09-30,335.872213699,0.0,-0.119579873679
2002-08-30,381.490840177,0.0,-0.00445103857499
2002-07-31,383.196462413,0.0,-0.0880938063735
2002-06-28,420.214782059,0.0,-0.0843051267441
2002-05-31,458.902626117,0.0,-0.0155838624736
2002-04-30,466.167313419,0.0,-0.0201449220387
2002-03-28,475.751285985,0.0,0.03348363066
2002-02-28,460.337514665,0.0,-0.0123528500611
2002-01-31,466.095117769,0.0,-0.0100816498651
2001-12-31,470.841981771,0.0,0.00265201014862
2001-11-30,469.596606804,0.0,0.0325217770895
2001-10-31,454.805522967,0.0,0.0277970387897
2001-09-28,442.505189062,0.0,-0.0826192703461
2001-08-31,482.357187979,0.0,-0.0332965582101
2001-07-31,498.971211984,0.0,-0.0200974745246
