Date,Position,Equity,Debt
2012-01-17,1,108.47836043050157,0.0
2012-01-16,1,104.69716052209762,0.0
2012-01-12,1,100.30054957636828,0.0
2012-01-11,1,99.3359285550722,0.0
2012-01-10,1,96.799862605908,0.0
2012-01-09,1,89.41493015800326,0.0
2012-01-05,1,89.65250744218002,0.0
2012-01-04,1,92.32882986031605,0.0
2012-01-03,1,91.63899702312804,0.0
2012-01-02,1,93.25910235859862,0.0
2011-12-29,1,91.09800778566526,0.0
2011-12-28,1,85.3331806732311,0.0
2011-12-27,1,88.96839935882763,0.0
2011-12-21,1,97.85321731165567,0.0
2011-12-20,1,98.93519578658123,0.0
2011-12-19,1,107.90874742386085,0.0
2011-12-15,1,118.37932218914594,0.0
2011-12-14,1,118.10739638195565,0.0
2011-12-13,1,116.68765743073057,0.0
2011-12-12,1,114.47217769635913,0.0
2011-12-08,1,120.41733455461421,0.0
2011-12-07,1,122.3007785665217,0.0
2011-12-06,1,125.35779711472414,0.0
2011-12-05,1,122.77879551179308,0.0
2011-12-01,1,128.45488893977569,0.0
2011-11-30,1,123.07648271124353,0.0
2011-11-29,1,118.6397984886651,0.0
2011-11-24,1,98.82356308678735,0.0
2011-11-23,1,93.7056331577743,0.0
2011-11-22,1,87.16223952370056,0.0
2011-11-21,1,104.5969773299749,0.0
2011-11-17,1,128.78406228532185,0.0
2011-11-16,1,132.95740783146337,0.0
2011-11-15,1,132.02141057934523,0.0
2011-11-14,1,131.73803526448378,0.0
2011-11-10,1,152.24696588046731,0.0
2011-11-02,1,154.03308907716985,0.0
2011-11-01,1,153.2774215708726,0.0
2011-10-31,1,159.02221204488222,0.0
2011-10-27,1,152.30135104190538,0.0
2011-10-26,1,149.6422028852761,0.0
2011-10-25,1,152.20689260361823,0.0
2011-10-24,1,150.99896954430977,0.0
2011-10-20,1,149.1183879093201,0.0
2011-10-19,1,148.67758186398004,0.0
2011-10-18,1,144.249484772155,0.0
2011-10-17,1,147.91046485001166,0.0
2011-10-13,1,139.46359056560587,0.0
2011-10-12,1,130.89935882757058,0.0
2011-10-11,1,128.4291275475156,0.0
2011-10-10,1,120.88103961529667,0.0
2011-10-05,1,121.57945958323806,0.0
2011-10-04,1,128.3919166475843,0.0
2011-10-03,1,132.81142660865598,0.0
2011-09-28,1,132.57957407831478,0.0
2011-09-26,1,152.7822303640945,0.0
2011-09-22,1,157.37920769406932,0.0
2011-09-21,1,166.2754751545685,0.0
2011-09-20,1,168.68273414243203,0.0
2011-09-19,1,165.60854133272287,0.0
2011-09-15,1,164.74982825738513,0.0
2011-09-14,1,174.39890084726375,0.0
2011-09-13,1,179.19624456148404,0.0
2011-09-12,1,184.8837874971378,0.0
2011-09-08,1,195.6720861002979,0.0
2011-09-07,1,193.22761621250305,0.0
2011-09-06,1,193.45374398900867,0.0
2011-09-05,1,193.03869933592875,0.0
2011-08-25,1,187.75761392260154,0.0
2011-08-24,1,187.29104648500135,0.0
2011-08-23,1,184.9954201969317,0.0
2011-08-22,1,186.20620563315794,0.0
2011-08-18,1,196.06136936111767,0.0
2011-08-17,1,194.69315319441282,0.0
2011-08-16,1,187.874971376231,0.0
2011-08-11,1,183.7617357453631,0.0
2011-08-10,1,188.81955575910249,0.0
2011-08-08,1,193.47091825051535,0.0
2011-08-03,1,212.708953514999,0.0
2011-08-02,1,214.94733226471277,0.0
2011-08-01,1,223.85504923288312,0.0
2011-07-28,1,218.4165330890773,0.0
2011-07-27,1,219.82768490954902,0.0
2011-07-26,1,223.50583924891245,0.0
2011-07-25,1,224.72234943897428,0.0
2011-07-21,1,227.4015342340281,0.0
2011-07-20,1,228.28314632470818,0.0
2011-07-19,1,228.60945729333653,0.0
2011-07-18,1,230.94229448133746,0.0
2011-07-14,1,225.18605449965668,0.0
2011-07-13,1,223.70048087932236,0.0
2011-07-12,1,211.19761850240457,0.0
2011-07-11,1,223.525875887337,0.0
2011-07-07,1,239.50938859629053,0.0
2011-07-06,1,237.12789100068713,0.0
2011-07-05,1,247.61850240439682,0.0
2011-07-04,1,246.84279825967502,0.0
2011-06-30,1,243.45660636592643,0.0
2011-06-29,1,238.6020151133503,0.0
2011-06-28,1,249.62789100068716,0.0
2011-06-27,1,247.99633615754541,0.0
2011-06-23,1,256.65216395695006,0.0
2011-06-22,1,255.77341424318774,0.0
2011-06-21,1,260.2329974811085,0.0
2011-06-20,1,265.17918479505397,0.0
2011-06-15,1,264.4406915502635,0.0
2011-06-14,1,268.71708266544556,0.0
2011-06-13,1,265.0503778337533,0.0
2011-06-09,1,261.74433249370287,0.0
2011-06-08,1,255.8707350583926,0.0
2011-06-07,1,253.6552553240212,0.0
2011-06-06,1,252.44733226471277,0.0
2011-06-02,1,247.85894206549133,0.0
2011-06-01,1,259.09090909090924,0.0
2011-05-31,1,257.9287840622855,0.0
2011-05-26,1,248.1022441035037,0.0
2011-05-25,1,244.32104419509974,0.0
2011-05-24,1,241.61323563086805,0.0
2011-05-23,1,247.37806274330222,0.0
2011-05-19,1,242.6665903366157,0.0
2011-05-18,1,238.94263796656764,0.0
2011-05-17,1,238.9311884588965,0.0
2011-05-16,1,233.71307533776067,0.0
2011-05-12,1,224.92557820013758,0.0
2011-05-11,1,223.86649874055436,0.0
2011-05-10,1,219.03194412640278,0.0
2011-05-09,1,218.41080833524177,0.0
2011-05-05,1,218.87165101900638,0.0
2011-05-04,1,221.67678039844307,0.0
2011-05-03,1,226.66876574307324,0.0
2011-05-02,1,226.36249141286945,0.0
2011-04-28,1,217.6007556675065,0.0
2011-04-27,1,213.92260132814306,0.0
2011-04-26,1,213.9741241126633,0.0
2011-04-21,1,213.81383100526693,0.0
2011-04-20,1,211.26917792534937,0.0
2011-04-19,1,219.3525303411955,0.0
2011-04-18,1,208.5670941149532,0.0
2011-04-14,1,235.6909777879553,0.0
2011-04-13,1,235.1957865811772,0.0
2011-04-12,1,224.83684451568604,0.0
2011-04-11,1,231.18273414243208,0.0
2011-04-07,1,242.59216853675312,0.0
2011-04-06,1,248.03354705747674,0.0
2011-04-05,1,246.33615754522575,0.0
2011-04-04,1,244.7303640943441,0.0
2011-03-31,1,241.4042821158692,0.0
2011-03-30,1,241.15239294710344,0.0
2011-03-24,1,403.64380581635015,0.0
2011-01-20,1,399.83684451568604,0.0
2011-01-18,1,404.4796198763455,0.0
2011-01-17,1,424.2615067552097,0.0
2011-01-13,1,448.60029768719966,0.0
2011-01-12,1,444.7160522097552,0.0
2011-01-11,1,443.54820242729585,0.0
2011-01-10,1,445.9325623998171,0.0
2011-01-06,1,443.73998168078793,0.0
2011-01-05,1,441.83650103045585,0.0
2011-01-04,1,440.8346691092285,0.0
2011-01-03,1,431.3172658575683,0.0
2010-12-30,1,430.3612319670257,0.0
2010-12-29,1,424.3502404396614,0.0
2010-12-28,1,421.43347836043074,0.0
2010-12-27,1,417.3660407602476,0.0
2010-12-23,1,417.6150675520956,0.0
2010-12-22,1,415.0961758644381,0.0
2010-12-21,1,417.80684680558767,0.0
2010-12-20,1,416.02644836272066,0.0
2010-12-16,1,417.6265170597666,0.0
2010-12-15,1,419.7103274559196,0.0
2010-12-14,1,422.9791618960387,0.0
2010-12-13,1,420.92111289214586,0.0
2010-12-09,1,420.52038012365495,0.0
2010-12-08,1,416.0407602473096,0.0
2010-12-02,1,408.97068926036206,0.0
2010-12-01,1,410.29596977330004,0.0
2010-11-30,1,412.12216624685163,0.0
2010-11-29,1,417.47194870620586,0.0
2010-11-25,1,416.9395465994964,0.0
2010-11-24,1,416.90519807648286,0.0
2010-11-23,1,420.11964735516386,0.0
2010-11-22,1,425.042935653767,0.0
2010-11-11,1,411.8244790474011,0.0
2010-11-10,1,413.4302724982827,0.0
2010-11-04,1,409.8294023356997,0.0
2010-11-03,1,406.20277078085655,0.0
2010-11-02,1,402.35573620334344,0.0
2010-11-01,1,401.1020151133503,0.0
2010-10-28,1,410.1957865811772,0.0
2010-10-27,1,409.0909090909093,0.0
2010-10-26,1,418.2247538355852,0.0
2010-10-25,1,421.63670712159393,0.0
2010-10-21,1,421.4821387680331,0.0
2010-10-20,1,416.8393634073736,0.0
2010-10-19,1,423.0793450881613,0.0
2010-10-18,1,422.48110831234266,0.0
2010-10-14,1,422.06892603618047,0.0
2010-10-13,1,423.87222349438974,0.0
2010-10-12,1,420.63773757728416,0.0
2010-10-11,1,418.9947332264713,0.0
2010-10-05,1,418.9088619189375,0.0
2010-10-04,1,424.9656514769865,0.0
2010-09-30,1,413.65067552095263,0.0
2010-09-29,1,418.12170826654454,0.0
2010-09-28,1,417.0769406915503,0.0
2010-09-27,1,415.3681016716282,0.0
2010-09-23,1,417.4003892832609,0.0
2010-09-22,1,414.28612319670265,0.0
2010-09-21,1,412.7261277765058,0.0
2010-09-20,1,408.85333180673246,0.0
2010-09-16,1,403.921456377376,0.0
2010-09-15,1,404.6628119990842,0.0
2010-09-14,1,406.33157774215726,0.0
2010-09-13,1,407.2532631096865,0.0
2010-09-08,1,397.27215479734394,0.0
2010-09-07,1,394.26665903366177,0.0
2010-09-06,1,398.6546828486377,0.0
2010-09-02,1,399.8855049232885,0.0
2010-09-01,1,398.1795282802842,0.0
2010-08-31,1,391.6103732539504,0.0
2010-08-30,1,394.8047858942068,0.0
2010-08-26,1,398.6231967025421,0.0
2010-08-24,1,400.86730020609144,0.0
2010-08-23,1,400.3635218685599,0.0
2010-08-19,1,394.99656514769896,0.0
2010-08-18,1,393.85733913441754,0.0
2010-08-17,1,395.9926723150908,0.0
2010-08-16,1,390.3337531486149,0.0
2010-08-12,1,394.3382184566067,0.0
2010-08-11,1,396.8771467826886,0.0
2010-08-10,1,403.3060453400506,0.0
2010-08-09,1,402.0380123654685,0.0
2010-08-05,1,397.2091825051525,0.0
2010-08-04,1,394.1349896954433,0.0
2010-08-03,1,394.7704373711933,0.0
2010-08-02,1,395.1339592397529,0.0
2010-07-29,1,393.8974124112665,0.0
2010-07-27,1,385.530684680559,0.0
2010-07-26,1,381.5348065033206,0.0
2010-07-22,1,376.4397755896499,0.0
2010-07-21,1,374.4074879780172,0.0
2010-07-20,1,372.1233111976187,0.0
2010-07-19,1,378.0283947790247,0.0
2010-07-15,1,379.47389512250993,0.0
2010-07-14,1,376.17071215937733,0.0
2010-07-13,1,375.01717426150697,0.0
2010-07-12,1,368.42225784291287,0.0
2010-07-08,1,368.88596290359527,0.0
2010-07-07,1,366.7391802152509,0.0
2010-07-06,1,375.47515456835373,0.0
2010-07-05,1,365.52839477902467,0.0
2010-06-30,1,380.3955804900391,0.0
2010-06-29,1,384.3628348980995,0.0
2010-06-28,1,393.89741241126643,0.0
2010-06-24,1,396.9487062056333,0.0
2010-06-23,1,398.10796885733924,0.0
2010-06-22,1,397.97916189603865,0.0
2010-06-21,1,409.81222807419294,0.0
2010-06-17,1,404.76013281428914,0.0
2010-06-16,1,399.41607510877054,0.0
2010-06-15,1,394.0462560109918,0.0
2010-06-14,1,394.249484772155,0.0
2010-06-10,1,390.99209983970707,0.0
2010-06-09,1,393.00148843599743,0.0
2010-06-08,1,392.47767346004144,0.0
2010-06-07,1,399.27009388596315,0.0
2010-06-03,1,401.87485688115436,0.0
2010-06-02,1,399.3588275704147,0.0
2010-06-01,1,398.6260590794598,0.0
2010-05-31,1,409.8666132356311,0.0
2010-05-27,1,404.28211586901784,0.0
2010-05-26,1,393.64552324250076,0.0
2010-05-25,1,375.42935653766904,0.0
2010-05-24,1,397.46393405083603,0.0
2010-05-20,1,410.50492328829887,0.0
2010-05-19,1,414.6639569498514,0.0
2010-05-18,1,436.99622166246877,0.0
2010-05-17,1,428.1371651019009,0.0
2010-05-13,1,446.81703686741497,0.0
2010-05-12,1,447.6528509274104,0.0
2010-05-11,1,447.19487062056356,0.0
2010-05-10,1,459.0708724524848,0.0
2010-05-06,1,450.5524387451342,0.0
2010-05-05,1,449.17563544767603,0.0
2010-05-04,1,457.7427295626291,0.0
2010-05-03,1,458.98786352186886,0.0
2010-04-29,1,465.64288985573654,0.0
2010-04-28,1,462.95798030684716,0.0
2010-04-27,1,470.5919395465998,0.0
2010-04-26,1,474.106938401649,0.0
2010-04-22,1,462.92076940691584,0.0
2010-04-21,1,469.78188687886455,0.0
2010-04-20,1,470.77226929242073,0.0
2010-04-19,1,465.96347607052934,0.0
2010-04-15,1,475.7728417678044,0.0
2010-04-14,1,482.79138997023165,0.0
2010-04-13,1,473.5630867872685,0.0
2010-04-12,1,478.0455690405316,0.0
2010-04-08,1,473.4714907258991,0.0
2010-04-07,1,471.0212960842687,0.0
2010-04-06,1,467.0740783146328,0.0
2010-04-01,1,456.0882757041451,0.0
2010-03-31,1,447.2807419280974,0.0
2010-03-30,1,446.3476070528971,0.0
2010-03-29,1,448.10796885733953,0.0
2010-03-25,1,441.3012365468289,0.0
2010-03-24,1,436.12605907945994,0.0
2010-03-23,1,435.85127089535183,0.0
2010-03-22,1,419.57579574078346,0.0
2010-03-18,1,422.1547973437145,0.0
2010-03-17,1,414.47504007327717,0.0
2010-03-16,1,411.7958552782234,0.0
2010-03-15,1,404.9376001831925,0.0
2010-03-11,1,438.93977558965,0.0
2010-03-10,1,440.2908174948481,0.0
2010-03-09,1,434.5574765285096,0.0
2010-03-08,1,440.5999542019696,0.0
2010-03-04,1,443.0386993359288,0.0
2010-03-03,1,445.93256239981713,0.0
2010-03-02,1,440.8232196015574,0.0
2010-03-01,1,439.74410350354964,0.0
2010-02-25,1,442.4490496908636,0.0
2010-02-24,1,438.00091596061407,0.0
2010-02-23,1,434.5345775131672,0.0
2010-02-22,1,443.89455003434887,0.0
2010-02-18,1,455.4814517975731,0.0
2010-02-17,1,462.2939088619193,0.0
2010-02-16,1,466.65903366155294,0.0
2010-02-15,1,462.892145637738,0.0
2010-02-11,1,458.6272040302271,0.0
2010-02-10,1,456.0653766888028,0.0
2010-02-09,1,459.5288527593318,0.0
2010-02-08,1,462.2538355850703,0.0
2010-02-04,1,453.5464850011454,0.0
2010-02-03,1,455.36981909777927,0.0
2010-02-02,1,450.30341195328646,0.0
2010-02-01,1,446.2073505839253,0.0
2010-01-28,1,445.25990382413596,0.0
2010-01-27,1,438.3987863521873,0.0
2010-01-26,1,435.2730707579579,0.0
2010-01-21,1,450.9875200366389,0.0
2010-01-20,1,451.6086558277999,0.0
2010-01-19,1,447.5469429814523,0.0
2010-01-18,1,442.96713991298424,0.0
2010-01-13,1,434.03652392947157,0.0
2010-01-12,1,434.1481566292655,0.0
2010-01-11,1,430.87073505839305,0.0
2010-01-06,1,423.80638882528103,0.0
2010-01-04,1,414.43782917334613,0.0
2009-12-31,1,400.8758873368451,0.0
2009-12-30,1,399.9169910693846,0.0
2009-12-29,1,405.2953972979168,0.0
2009-12-24,1,414.44927868101735,0.0
2009-12-23,1,414.77558964964567,0.0
2009-12-22,1,415.59709182505213,0.0
2009-12-21,1,417.77822303641,0.0
2009-12-17,1,425.28623769177983,0.0
2009-12-16,1,424.14701167849836,0.0
2009-12-14,1,429.5569040531263,0.0
2009-12-10,1,413.4674833982144,0.0
2009-12-09,1,409.9124112663161,0.0
2009-12-08,1,428.5836959010768,0.0
2009-12-03,1,437.6202198305478,0.0
2009-12-02,1,427.59617586443835,0.0
2009-12-01,1,419.2466223952376,0.0
2009-11-30,1,406.21422028852817,0.0
2009-11-25,1,438.2986031600647,0.0
2009-11-24,1,435.8398213876809,0.0
2009-11-23,1,430.47286466681993,0.0
2009-11-19,1,429.47961987634585,0.0
2009-11-18,1,430.7104419509966,0.0
2009-11-17,1,441.9424089764145,0.0
2009-11-16,1,458.4268376459817,0.0
2009-11-12,1,458.46691092283083,0.0
2009-11-11,1,469.4155026333873,0.0
2009-11-10,1,468.6970460270213,0.0
2009-11-09,1,463.7136478131445,0.0
2009-11-05,1,457.0099610716744,0.0
2009-11-04,1,468.37073505839305,0.0
2009-11-03,1,464.5838103961535,0.0
2009-11-02,1,490.2793679871771,0.0
2009-10-29,1,496.3619189374863,0.0
2009-10-28,1,498.48007785665277,0.0
2009-10-27,1,509.75211815891976,0.0
2009-10-26,1,516.398557362034,0.0
2009-10-22,1,511.02587588733746,0.0
2009-10-21,1,508.5441950996114,0.0
2009-10-20,1,514.8099381726593,0.0
2009-10-19,1,514.5179757270444,0.0
2009-10-15,1,509.8551637279604,0.0
2009-10-14,1,508.8418822990619,0.0
2009-10-13,1,495.1167849782467,0.0
2009-10-12,1,502.8738264254644,0.0
2009-10-08,1,496.61094572933445,0.0
2009-10-07,1,503.6294939317618,0.0
2009-10-05,1,516.4729791618969,0.0
2009-10-01,1,522.8245935424785,0.0
2009-09-29,1,520.002289901535,0.0
2009-09-28,1,520.045225555302,0.0
2009-09-24,1,531.8067323105115,0.0
2009-09-23,1,528.5922830318304,0.0
2009-09-17,1,515.8489809938181,0.0
2009-09-16,1,510.55930844973756,0.0
2009-09-15,1,504.53114266086646,0.0
2009-09-14,1,502.19258071903,0.0
2009-09-10,1,502.5904511106031,0.0
2009-09-08,1,500.67265857568214,0.0
2009-09-07,1,500.64117242958633,0.0
2009-09-03,1,492.340279367988,0.0
2009-09-02,1,483.9449278681025,0.0
2009-09-01,1,481.6578887107863,0.0
2009-08-31,1,490.0217540645761,0.0
2009-08-27,1,486.0001144950775,0.0
2009-08-26,1,488.58197847492636,0.0
2009-08-25,1,485.98866498740625,0.0
2009-08-24,1,481.25143118845955,0.0
2009-08-20,1,470.25704144721846,0.0
2009-08-19,1,461.00583924891293,0.0
2009-08-18,1,469.6931531944133,0.0
2009-08-17,1,465.64861460957246,0.0
2009-08-13,1,479.12468513853975,0.0
2009-08-12,1,470.9354247767353,0.0
2009-08-11,1,475.9846576597214,0.0
2009-08-10,1,481.47469658804744,0.0
2009-08-06,1,488.5104190519815,0.0
2009-08-05,1,485.3474925578207,0.0
2009-08-04,1,480.4757270437378,0.0
2009-08-03,1,485.9600412182283,0.0
2009-07-30,1,474.8998168078779,0.0
2009-07-29,1,464.51511335012657,0.0
2009-07-28,1,462.02770780856486,0.0
2009-07-27,1,460.1728875658353,0.0
2009-07-22,1,458.95923975269125,0.0
2009-07-21,1,460.15285092741067,0.0
2009-07-20,1,459.1796427753613,0.0
2009-07-16,1,449.22715823219664,0.0
2009-07-15,1,436.14323334096696,0.0
2009-07-14,1,431.07968857339193,0.0
2009-07-13,1,420.4087474238614,0.0
2009-07-09,1,436.22624227158303,0.0
2009-07-08,1,443.77146782688413,0.0
2009-07-07,1,459.08232196015643,0.0
2009-07-06,1,454.43095946874354,0.0
2009-07-02,1,472.20632012823523,0.0
2009-06-30,1,445.9869475612556,0.0
2009-06-29,1,434.32276162125095,0.0
2009-06-25,1,428.1228532173123,0.0
2009-06-24,1,436.9904969086336,0.0
2009-06-23,1,442.12846347607115,0.0
2009-06-22,1,460.4305014884367,0.0
2009-06-18,1,482.3534463018098,0.0
2009-06-17,1,490.26505610258835,0.0
2009-06-16,1,494.4670254179078,0.0
2009-06-15,1,487.1250286237699,0.0
2009-06-11,1,479.42523471490796,0.0
2009-06-10,1,482.8887107854369,0.0
2009-06-09,1,470.71215937714743,0.0
2009-06-08,1,478.2745591939553,0.0
2009-06-04,1,484.0823219601564,0.0
2009-06-03,1,476.27089535150054,0.0
2009-06-02,1,477.64483627204095,0.0
2009-06-01,1,479.25635447675813,0.0
2009-05-28,1,446.08426837646044,0.0
2009-05-27,1,458.5298832150224,0.0
2009-05-26,1,465.54270666361407,0.0
2009-05-25,1,460.06411724295907,0.0
2009-05-21,1,455.8077627662016,0.0
2009-05-20,1,468.3392489122973,0.0
2009-05-19,1,473.04499656514827,0.0
2009-05-18,1,463.1268605449971,0.0
2009-05-14,1,453.429127547516,0.0
2009-05-13,1,464.8328371880015,0.0
2009-05-12,1,476.1564002747888,0.0
2009-05-11,1,462.645981222808,0.0
2009-05-07,1,448.4858026104883,0.0
2009-05-06,1,440.6171284634766,0.0
2009-05-05,1,435.107052896726,0.0
2009-05-04,1,432.5595374398907,0.0
2009-04-30,1,434.38573391344227,0.0
2009-04-29,1,431.3115411037331,0.0
2009-04-28,1,423.2539500801471,0.0
2009-04-27,1,428.40622853217366,0.0
2009-04-23,1,429.7458209297005,0.0
2009-04-22,1,432.73700480879376,0.0
2009-04-21,1,428.84417220059595,0.0
2009-04-16,1,416.1781543393639,0.0
2009-04-14,1,410.4305014884365,0.0
2009-04-13,1,416.82791389970276,0.0
2009-04-09,1,417.65514082894475,0.0
2009-04-08,1,419.55003434852347,0.0
2009-04-07,1,419.3324937027713,0.0
2009-04-06,1,412.0362949393181,0.0
2009-04-02,1,401.8204717197165,0.0
2009-04-01,1,395.92683764598166,0.0
2009-03-31,1,396.321845660637,0.0
2009-03-30,1,398.2653995878182,0.0
2009-03-26,1,399.868330661782,0.0
2009-03-25,1,396.6968170368679,0.0
2009-03-23,1,396.4964506526224,0.0
2009-03-19,1,386.9876345317156,0.0
2009-03-18,1,384.63762308220794,0.0
2009-03-17,1,380.7390657201745,0.0
2009-03-16,1,378.3232196015576,0.0
2009-03-12,1,381.932676894894,0.0
2009-03-11,1,381.7237233798951,0.0
2009-03-10,1,382.5824364552329,0.0
2009-03-05,1,380.88218456606415,0.0
2009-03-04,1,381.0510648042139,0.0
2009-03-03,1,375.7728417678045,0.0
2009-03-02,1,375.821502175407,0.0
2009-02-26,1,375.03721089993184,0.0
2009-02-25,1,371.8685596519355,0.0
2009-02-24,1,368.48809251202243,0.0
2009-02-23,1,373.2367758186403,0.0
2009-02-19,1,372.35516372796013,0.0
2009-02-18,1,368.11312113579163,0.0
2009-02-17,1,374.7051751774678,0.0
2009-02-16,1,383.8447446759794,0.0
2009-02-12,1,377.3643233340971,0.0
2009-02-11,1,374.62789100068744,0.0
2009-02-10,1,373.8435997252123,0.0
2009-02-09,1,366.01213647813194,0.0
2009-02-05,1,367.8440577055191,0.0
2009-02-04,1,382.0357224639346,0.0
2009-02-03,1,384.83798946645345,0.0
2009-01-29,1,412.2767346004127,0.0
2009-01-28,1,413.8882528051299,0.0
2009-01-27,1,411.1231967025424,0.0
2009-01-26,1,399.22715823219664,0.0
2009-01-22,1,404.9604991985351,0.0
2009-01-21,1,407.77135333180735,0.0
2009-01-20,1,426.2708953515006,0.0
2009-01-19,1,441.18674147011745,0.0
2009-01-15,1,448.5917105564468,0.0
2009-01-14,1,454.11037325395085,0.0
2009-01-13,1,456.7008243645531,0.0
2009-01-12,1,463.83386764369214,0.0
2009-01-08,1,462.7490267918488,0.0
2009-01-06,1,464.6067094114962,0.0
2009-01-05,1,464.22601328142974,0.0
2008-12-31,1,450.28337531486227,0.0
2008-12-30,1,445.0824364552333,0.0
2008-12-24,1,433.69303869933674,0.0
2008-12-23,1,437.8434852301359,0.0
2008-12-22,1,441.2239523700489,0.0
2008-12-18,1,446.4878635218694,0.0
2008-12-17,1,447.98774902679264,0.0
2008-12-16,1,445.5948019235181,0.0
2008-12-15,1,442.78108541332807,0.0
2008-12-11,1,442.89271811312193,0.0
2008-12-10,1,439.8500114495085,0.0
2008-12-04,1,438.21273185253114,0.0
2008-12-03,1,436.807304785895,0.0
2008-12-01,1,438.2184566063667,0.0
2008-11-27,1,442.17712388367374,0.0
2008-11-26,1,439.2603618044431,0.0
2008-11-25,1,430.60453400503843,0.0
2008-11-24,1,417.58930615983587,0.0
2008-11-20,1,432.35344630180975,0.0
2008-11-19,1,448.5773986718579,0.0
2008-11-18,1,456.87829173345625,0.0
2008-11-17,1,490.5083581406008,0.0
2008-11-13,1,510.38756583467,0.0
2008-11-12,1,523.0335470574774,0.0
2008-11-11,1,543.8630638882537,0.0
2008-11-10,1,545.7665445385858,0.0
2008-11-06,1,531.3287153652401,0.0
2008-11-05,1,538.753721089994,0.0
2008-11-04,1,537.3053583695909,0.0
2008-11-03,1,525.5381268605456,0.0
2008-10-29,1,496.2903595145414,0.0
2008-10-28,1,493.7972292191442,0.0
2008-10-27,1,472.4152736432339,0.0
2008-10-23,1,503.1486146095723,0.0
2008-10-22,1,521.2617357453635,0.0
2008-10-20,1,573.4800778566528,0.0
2008-10-16,1,580.0291962445622,0.0
2008-10-15,1,593.2333409663391,0.0
2008-10-14,1,604.7544080604541,0.0
2008-10-13,1,576.1735745362956,0.0
2008-10-09,1,578.5350354934745,0.0
2008-10-08,1,570.6949851156407,0.0
2008-10-07,1,598.4428669567216,0.0
2008-09-29,1,673.9122967712397,0.0
2008-09-25,1,665.5713304327921,0.0
2008-09-24,1,668.8258529883224,0.0
2008-09-23,1,683.9850011449516,0.0
2008-09-22,1,699.7423860773995,0.0
2008-09-18,1,680.5329745820939,0.0
2008-09-17,1,716.7277307075805,0.0
2008-09-16,1,700.5982367758195,0.0
2008-09-15,1,728.2344859171063,0.0
2008-09-11,1,776.1993359285559,0.0
2008-09-10,1,779.7400961758652,0.0
2008-09-09,1,786.9847721547982,0.0
2008-09-08,1,784.878062743303,0.0
2008-09-04,1,776.2308220746517,0.0
2008-09-03,1,776.1392260132823,0.0
2008-09-02,1,765.6514769864905,0.0
2008-09-01,1,782.4021067094124,0.0
2008-08-28,1,771.6596061369369,0.0
2008-08-27,1,761.1604076024738,0.0
2008-08-26,1,750.1803297458216,0.0
2008-08-25,1,756.675062972293,0.0
2008-08-21,1,743.4966796427761,0.0
