Date,MMIN_10,MMIN_20
1999-04-20,451.57,440.06
1999-04-19,446.51,439.24
1999-04-15,446.04,439.24
1999-04-14,444.88,432.41
1999-04-13,444.88,431.15
1999-04-08,444.88,431.15
1999-04-07,444.88,431.15
1999-04-06,444.88,431.15
1999-04-01,444.88,431.15
1999-03-31,444.88,431.15
1999-03-25,444.88,431.15
1999-03-24,444.44,431.15
1999-03-23,440.06,427.0
1999-03-22,440.06,420.8
1999-03-18,440.06,420.56
1999-03-17,440.06,410.16
1999-03-16,440.06,403.87
1999-03-15,440.06,403.87
1999-03-11,440.06,401.08
1999-03-10,440.06,396.42
1999-03-09,440.06,396.42
1999-03-08,439.24,396.42
1999-03-04,439.24,391.92
1999-03-03,432.41,385.76
1999-03-02,431.15,382.77
1999-03-01,431.15,381.33
1999-02-25,431.15,380.43
1999-02-24,431.15,379.77
1999-02-23,431.15,378.57
1999-02-22,431.15,377.97
1999-02-18,431.15,377.28
1999-02-17,431.15,376.74
1999-02-15,427.0,374.95
1999-02-11,420.8,373.24
1999-02-10,420.56,371.42
1999-02-09,410.16,370.87
1999-02-08,403.87,369.83
1999-02-04,403.87,369.07
1999-02-03,401.08,368.97
1999-02-02,396.42,368.84
1999-02-01,396.42,368.84
1999-01-28,396.42,368.84
1999-01-27,391.92,368.71
1999-01-26,385.76,368.09
1999-01-25,382.77,366.78
1999-01-21,381.33,366.41
1999-01-14,380.43,366.41
1999-01-13,379.77,366.41
1999-01-12,378.57,366.41
1999-01-11,377.97,366.41
1999-01-07,377.28,365.85
1999-01-06,376.74,364.86
1999-01-05,374.95,364.86
1999-01-04,373.24,364.53
1998-12-31,371.42,364.5
1998-12-30,370.87,362.12
1998-12-29,369.83,362.12
1998-12-28,369.07,361.49
1998-12-24,368.97,359.68
1998-12-23,368.84,359.68
1998-12-22,368.84,359.68
1998-12-21,368.84,359.68
1998-12-17,368.71,359.68
1998-12-16,368.09,359.68
1998-12-15,366.78,359.68
1998-12-14,366.41,359.68
1998-12-10,366.41,359.68
1998-12-09,366.41,359.68
1998-12-08,366.41,359.68
1998-12-07,366.41,359.68
1998-12-03,365.85,359.68
1998-12-02,364.86,359.68
1998-12-01,364.86,359.68
1998-11-30,364.53,359.68
1998-11-26,364.5,359.68
1998-11-25,362.12,359.68
1998-11-24,362.12,359.68
1998-11-23,361.49,359.68
1998-11-19,359.68,359.68
1998-11-18,359.68,359.68
1998-11-17,359.68,359.68
1998-11-16,359.68,359.68
1998-11-12,359.68,359.68
1998-11-11,359.68,359.68
1998-11-09,359.68,359.68
1998-11-05,359.68,359.68
1998-11-04,359.68,359.68
1998-11-03,359.68,359.68
1998-11-02,360.73,360.73
1998-10-29,360.73,360.73
1998-10-28,361.97,357.24
1998-10-27,361.97,357.24
1998-10-26,361.97,351.92
1998-10-22,361.97,349.88
1998-10-21,362.85,349.88
1998-10-20,362.85,349.88
1998-10-19,362.85,349.88
1998-10-15,362.85,349.88
1998-10-14,362.85,349.88
1998-10-13,362.85,349.88
1998-10-12,362.85,349.88
1998-10-08,363.69,349.88
1998-10-07,363.7,349.88
1998-10-05,363.7,349.88
1998-10-01,363.43,349.88
1998-09-30,363.26,349.88
1998-09-29,362.67,349.88
1998-09-28,362.67,349.88
1998-09-24,362.67,349.88
1998-09-23,361.14,349.88
1998-09-22,357.24,349.88
1998-09-21,357.24,349.88
1998-09-17,351.92,349.88
1998-09-16,349.88,349.88
1998-09-15,349.88,349.88
1998-09-14,349.88,349.88
1998-09-10,349.88,349.88
1998-09-09,349.88,349.88
1998-09-08,349.88,349.88
1998-09-03,349.88,349.88
1998-09-02,349.88,349.88
1998-09-01,349.88,349.88
1998-08-31,349.88,349.88
1998-08-27,350.09,350.09
1998-08-26,353.2,352.65
1998-08-25,353.2,352.65
1998-08-24,355.05,352.65
1998-08-20,355.05,352.65
1998-08-19,355.41,352.65
1998-08-18,358.23,352.65
1998-08-17,361.33,352.65
1998-08-13,361.46,352.65
1998-08-12,361.46,352.65
1998-08-11,361.46,352.65
1998-08-10,360.42,352.65
1998-08-06,360.42,352.65
1998-08-05,355.42,352.65
1998-08-04,352.65,352.65
1998-08-03,352.65,352.65
1998-07-31,352.65,352.65
1998-07-30,352.65,352.65
1998-07-29,352.65,352.65
1998-07-28,352.65,352.65
1998-07-27,352.65,352.65
1998-07-23,352.65,352.65
1998-07-22,352.65,352.65
1998-07-21,352.65,352.65
1998-07-20,355.92,355.92
1998-07-16,356.65,356.65
1998-07-15,356.74,356.74
1998-07-14,357.05,357.05
1998-07-13,358.2,358.2
1998-07-09,359.3,359.3
1998-07-08,359.43,359.43
1998-07-07,359.43,359.43
1998-07-02,359.43,359.43
1998-06-30,359.43,359.43
1998-06-29,359.43,359.43
1998-06-26,359.43,359.43
1998-06-25,359.43,359.43
1998-06-24,359.43,359.43
1998-06-23,359.43,359.43
1998-06-22,364.0,364.0
1998-06-18,364.0,364.0
1998-06-17,364.0,364.0
1998-06-16,364.0,364.0
1998-06-15,364.0,364.0
1998-06-11,364.0,364.0
1998-06-10,364.0,364.0
1998-06-09,364.0,364.0
1998-06-08,364.0,364.0
1998-06-04,364.0,364.0
1998-06-03,365.28,365.28
1998-06-02,369.37,369.37
1998-06-01,374.16,374.16
1998-05-28,374.32,374.32
1998-05-27,376.28,376.28
1998-05-26,377.24,377.24
1998-05-25,379.2,379.2
1998-05-21,380.87,380.87
1998-05-20,381.72,381.34
1998-05-19,381.72,379.5
1998-05-18,381.86,378.36
1998-05-14,386.12,377.02
1998-05-13,386.12,375.21
1998-05-12,386.12,374.44
1998-05-11,386.12,373.07
1998-05-07,386.12,370.8
1998-05-06,386.12,370.31
1998-05-05,386.12,370.31
1998-05-04,390.84,370.31
1998-04-30,390.64,367.61
1998-04-29,388.59,363.55
1998-04-28,388.59,359.3
1998-04-23,388.5,358.39
1998-04-22,388.5,355.55
1998-04-21,387.22,354.93
1998-04-16,386.66,354.93
1998-04-15,386.66,353.01
1998-04-14,386.66,352.87
1998-04-13,381.34,352.87
1998-04-09,379.5,352.87
1998-04-02,378.36,352.78
1998-04-01,377.02,352.78
1998-03-31,375.21,352.78
1998-03-30,374.44,352.78
1998-03-26,373.07,349.88
1998-03-25,370.8,347.64
1998-03-24,370.31,345.4
1998-03-23,370.31,345.4
1998-03-19,370.31,345.4
1998-03-18,367.61,345.4
1998-03-17,363.55,345.4
1998-03-16,359.3,345.4
1998-03-13,358.39,345.4
1998-03-12,355.55,345.4
1998-03-11,354.93,345.4
1998-03-10,354.93,345.4
1998-03-09,353.01,345.4
1998-03-05,352.87,345.4
1998-03-04,352.87,345.4
1998-03-03,352.87,345.4
1998-03-02,352.78,345.4
1998-02-26,352.78,345.4
1998-02-25,352.78,345.4
1998-02-24,352.78,345.4
1998-02-23,349.88,345.4
1998-02-19,347.64,345.4
1998-02-18,345.4,345.4
1998-02-17,345.4,345.4
1998-02-16,345.4,345.4
1998-02-12,345.4,345.4
1998-02-11,345.4,345.4
1998-02-10,345.4,345.4
1998-02-09,345.4,345.4
1998-02-05,345.4,345.4
1998-02-04,345.4,335.56
1998-02-03,345.4,326.72
1998-02-02,352.59,326.72
1998-01-27,354.65,326.72
1998-01-26,356.77,326.72
1998-01-22,356.77,326.72
1998-01-21,357.04,326.72
1998-01-20,357.04,326.72
1998-01-19,357.04,326.72
1998-01-15,357.04,326.72
1998-01-14,357.36,326.72
1998-01-13,354.24,326.72
1998-01-12,353.6,326.72
1998-01-08,352.54,326.72
1998-01-07,350.2,326.72
1998-01-06,349.18,326.72
1998-01-05,349.04,326.72
1998-01-01,349.04,326.72
1997-12-31,349.04,326.72
1997-12-30,347.85,326.72
1997-12-29,335.56,326.72
1997-12-25,326.72,326.72
1997-12-24,326.72,326.72
1997-12-23,326.72,326.72
1997-12-22,326.72,326.72
1997-12-18,326.72,326.72
1997-12-17,326.72,326.72
1997-12-16,326.72,326.72
1997-12-15,326.72,326.72
1997-12-11,326.72,326.72
1997-12-10,326.72,326.72
1997-12-09,333.93,333.93
1997-12-08,338.85,338.85
1997-12-04,338.85,338.85
1997-12-03,342.54,342.54
1997-12-02,342.64,342.64
1997-12-01,342.64,342.64
1997-11-27,342.64,342.64
1997-11-26,342.64,342.64
1997-11-25,342.64,342.64
1997-11-24,342.64,342.64
1997-11-20,342.64,342.64
1997-11-19,346.92,346.92
1997-11-18,352.59,352.59
1997-11-17,353.19,353.19
1997-11-14,353.78,353.78
1997-11-13,354.36,354.36
1997-11-12,355.67,355.67
1997-11-11,355.67,355.67
1997-11-10,355.67,355.67
1997-11-06,355.67,355.67
1997-11-05,355.67,355.67
1997-11-04,355.67,355.67
1997-11-03,355.67,355.67
1997-10-30,355.67,355.67
1997-10-29,355.67,355.67
1997-10-28,365.09,364.65
1997-10-27,366.12,363.08
1997-10-24,366.12,360.43
1997-10-23,366.12,358.61
1997-10-22,366.12,358.61
1997-10-21,366.12,358.61
1997-10-20,366.12,358.61
1997-10-16,366.12,358.61
1997-10-15,366.12,348.79
1997-10-14,369.16,341.86
1997-10-13,373.69,339.43
1997-10-09,374.49,337.5
1997-10-08,375.19,337.17
1997-10-07,373.09,336.56
1997-10-02,370.31,335.15
1997-10-01,369.55,333.53
1997-09-30,369.55,333.53
1997-09-29,369.55,333.53
1997-09-25,369.55,333.53
1997-09-24,369.36,333.53
1997-09-23,364.65,333.29
1997-09-22,363.08,331.3
1997-09-18,360.43,331.3
1997-09-17,358.61,331.3
1997-09-16,358.61,331.3
1997-09-15,358.61,331.3
1997-09-11,358.61,331.3
1997-09-10,358.61,331.3
1997-09-09,348.79,331.3
1997-09-08,341.86,331.3
1997-09-04,339.43,331.3
1997-09-03,337.5,331.3
1997-09-02,337.17,331.3
1997-09-01,336.56,331.3
1997-08-28,335.15,331.3
1997-08-27,333.53,331.3
1997-08-26,333.53,331.3
1997-08-25,333.53,331.3
1997-08-21,333.53,331.3
1997-08-20,333.53,331.3
1997-08-19,333.29,331.3
1997-08-18,331.3,331.3
1997-08-15,331.3,331.3
1997-08-14,331.3,331.3
1997-08-13,331.3,331.3
1997-08-12,331.3,331.3
1997-08-11,331.3,331.3
1997-08-08,331.3,
1997-08-07,331.3,
1997-08-06,331.3,
1997-08-05,331.3,
1997-08-04,333.11,
1997-07-30,333.11,
1997-07-29,333.11,
1997-07-28,333.11,
1997-07-24,333.11,
1997-07-22,334.51,
1997-07-21,,
1997-07-16,,
1997-07-15,,
1997-07-14,,
1997-07-10,,
1997-07-09,,
1997-07-08,,
1997-07-07,,
1997-07-03,,
1997-07-02,,
