Date,Position,Equity,Debt
2011-07-26,-1,733.4897914334729,0.0
2011-07-25,-1,729.5405026433542,0.0
2011-07-21,-1,721.0453369888565,0.0
2011-07-20,-1,718.2714275473986,0.0
2011-07-19,-1,717.2476476154098,0.0
2011-07-18,-1,710.074907111998,0.0
2011-07-14,-1,728.7021004097052,0.0
2011-07-13,-1,733.5736935480953,0.0
2011-07-12,-1,779.7337991925876,0.0
2011-07-11,0,779.7337991925876,0.0
2011-07-07,0,779.7337991925876,0.0
2011-07-06,0,779.7337991925876,0.0
2011-07-05,0,779.7337991925876,0.0
2011-07-04,0,779.7337991925876,0.0
2011-06-30,0,779.7337991925876,0.0
2011-06-29,0,779.7337991925876,0.0
2011-06-28,0,779.7337991925876,0.0
2011-06-27,0,779.7337991925876,0.0
2011-06-23,0,779.7337991925876,0.0
2011-06-22,0,779.7337991925876,0.0
2011-06-21,0,779.7337991925876,0.0
2011-06-20,0,779.7337991925876,0.0
2011-06-15,0,779.7337991925876,0.0
2011-06-14,0,779.7337991925876,0.0
2011-06-13,0,779.7337991925876,0.0
2011-06-09,0,779.7337991925876,0.0
2011-06-08,0,779.7337991925876,0.0
2011-06-07,0,779.7337991925876,0.0
2011-06-06,0,779.7337991925876,0.0
2011-06-02,0,779.7337991925876,0.0
2011-06-01,0,779.7337991925876,0.0
2011-05-31,0,779.7337991925876,0.0
2011-05-26,0,779.7337991925876,0.0
2011-05-25,0,779.7337991925876,0.0
2011-05-24,0,779.7337991925876,0.0
2011-05-23,0,779.7337991925876,0.0
2011-05-19,0,779.7337991925876,0.0
2011-05-18,0,779.7337991925876,0.0
2011-05-17,0,779.7337991925876,0.0
2011-05-16,0,779.7337991925876,0.0
2011-05-12,-1,811.4353322812017,0.0
2011-05-11,-1,815.2923604536585,0.0
2011-05-10,-1,833.6939640030255,0.0
2011-05-09,-1,836.07165782968,0.0
2011-05-05,-1,834.3149755428507,0.0
2011-05-04,-1,823.8893628424107,0.0
2011-05-03,-1,806.1356276689072,0.0
2011-05-02,-1,807.2278278861984,0.0
2011-04-28,-1,841.094664250777,0.0
2011-04-27,-1,855.809326318853,0.0
2011-04-26,-1,855.6033057780926,0.0
2011-04-21,-1,856.2452203184796,0.0
2011-04-20,-1,866.6840848393672,0.0
2011-04-19,-1,835.8810611210495,0.0
2011-04-18,-1,881.4633561310227,0.0
2011-04-14,-1,790.4916759116999,0.0
2011-04-13,-1,792.1595222429728,0.0
2011-04-12,-1,830.4195691000036,0.0
2011-04-11,-1,808.2338179859837,0.0
2011-04-07,-1,771.9289655158792,0.0
2011-04-06,-1,755.3578680674783,0.0
2011-04-05,-1,760.5988056897654,0.0
2011-04-04,-1,765.6224220922232,0.0
2011-03-31,-1,776.3185838532231,0.0
2011-03-30,-1,777.1303141722436,0.0
2011-03-24,-1,554.0793564407173,0.0
2011-01-20,-1,559.4056178085278,0.0
2011-01-18,-1,553.0574084481691,0.0
2011-01-17,0,553.0574084481691,0.0
2011-01-13,0,553.0574084481691,0.0
2011-01-12,0,553.0574084481691,0.0
2011-01-11,0,553.0574084481691,0.0
2011-01-10,0,553.0574084481691,0.0
2011-01-06,0,553.0574084481691,0.0
2011-01-05,0,553.0574084481691,0.0
2011-01-04,0,553.0574084481691,0.0
2011-01-03,0,553.0574084481691,0.0
2010-12-30,0,553.0574084481691,0.0
2010-12-29,0,553.0574084481691,0.0
2010-12-28,0,553.0574084481691,0.0
2010-12-27,0,553.0574084481691,0.0
2010-12-23,0,553.0574084481691,0.0
2010-12-22,0,553.0574084481691,0.0
2010-12-21,0,553.0574084481691,0.0
2010-12-20,0,553.0574084481691,0.0
2010-12-16,0,553.0574084481691,0.0
2010-12-15,0,553.0574084481691,0.0
2010-12-14,0,553.0574084481691,0.0
2010-12-13,0,553.0574084481691,0.0
2010-12-09,0,553.0574084481691,0.0
2010-12-08,0,553.0574084481691,0.0
2010-12-02,0,553.0574084481691,0.0
2010-12-01,0,553.0574084481691,0.0
2010-11-30,0,553.0574084481691,0.0
2010-11-29,0,553.0574084481691,0.0
2010-11-25,0,553.0574084481691,0.0
2010-11-24,0,553.0574084481691,0.0
2010-11-23,0,553.0574084481691,0.0
2010-11-22,0,553.0574084481691,0.0
2010-11-11,0,553.0574084481691,0.0
2010-11-10,0,553.0574084481691,0.0
2010-11-04,0,553.0574084481691,0.0
2010-11-03,0,553.0574084481691,0.0
2010-11-02,0,553.0574084481691,0.0
2010-11-01,0,553.0574084481691,0.0
2010-10-28,0,553.0574084481691,0.0
2010-10-27,0,553.0574084481691,0.0
2010-10-26,0,553.0574084481691,0.0
2010-10-25,0,553.0574084481691,0.0
2010-10-21,0,553.0574084481691,0.0
2010-10-20,0,553.0574084481691,0.0
2010-10-19,0,553.0574084481691,0.0
2010-10-18,0,553.0574084481691,0.0
2010-10-14,0,553.0574084481691,0.0
2010-10-13,0,553.0574084481691,0.0
2010-10-12,0,553.0574084481691,0.0
2010-10-11,0,553.0574084481691,0.0
2010-10-05,0,553.0574084481691,0.0
2010-10-04,0,553.0574084481691,0.0
2010-09-30,0,553.0574084481691,0.0
2010-09-29,0,553.0574084481691,0.0
2010-09-28,0,553.0574084481691,0.0
2010-09-27,0,553.0574084481691,0.0
2010-09-23,0,553.0574084481691,0.0
2010-09-22,0,553.0574084481691,0.0
2010-09-21,0,553.0574084481691,0.0
2010-09-20,0,553.0574084481691,0.0
2010-09-16,0,553.0574084481691,0.0
2010-09-15,0,553.0574084481691,0.0
2010-09-14,0,553.0574084481691,0.0
2010-09-13,0,553.0574084481691,0.0
2010-09-08,0,553.0574084481691,0.0
2010-09-07,0,553.0574084481691,0.0
2010-09-06,0,553.0574084481691,0.0
2010-09-02,0,553.0574084481691,0.0
2010-09-01,0,553.0574084481691,0.0
2010-08-31,0,553.0574084481691,0.0
2010-08-30,0,553.0574084481691,0.0
2010-08-26,0,553.0574084481691,0.0
2010-08-24,0,553.0574084481691,0.0
2010-08-23,0,553.0574084481691,0.0
2010-08-19,0,553.0574084481691,0.0
2010-08-18,0,553.0574084481691,0.0
2010-08-17,0,553.0574084481691,0.0
2010-08-16,0,553.0574084481691,0.0
2010-08-12,0,553.0574084481691,0.0
2010-08-11,0,553.0574084481691,0.0
2010-08-10,0,553.0574084481691,0.0
2010-08-09,0,553.0574084481691,0.0
2010-08-05,0,553.0574084481691,0.0
2010-08-04,0,553.0574084481691,0.0
2010-08-03,0,553.0574084481691,0.0
2010-08-02,0,553.0574084481691,0.0
2010-07-29,0,553.0574084481691,0.0
2010-07-27,0,553.0574084481691,0.0
2010-07-26,0,553.0574084481691,0.0
2010-07-22,0,553.0574084481691,0.0
2010-07-21,0,553.0574084481691,0.0
2010-07-20,0,553.0574084481691,0.0
2010-07-19,0,553.0574084481691,0.0
2010-07-15,0,553.0574084481691,0.0
2010-07-14,0,553.0574084481691,0.0
2010-07-13,-1,554.7638399335849,0.0
2010-07-12,-1,564.8753509709163,0.0
2010-07-08,-1,564.166170534005,0.0
2010-07-07,-1,567.4880778926536,0.0
2010-07-06,-1,554.5848564058671,0.0
2010-07-05,-1,570.0983751218395,0.0
2010-06-30,0,570.0983751218395,0.0
2010-06-29,0,570.0983751218395,0.0
2010-06-28,0,570.0983751218395,0.0
2010-06-24,0,570.0983751218395,0.0
2010-06-23,0,570.0983751218395,0.0
2010-06-22,0,570.0983751218395,0.0
2010-06-21,0,570.0983751218395,0.0
2010-06-17,0,570.0983751218395,0.0
2010-06-16,-1,577.8295472932344,0.0
2010-06-15,-1,585.812640281732,0.0
2010-06-14,-1,585.5108196247214,0.0
2010-06-10,-1,590.4297346671544,0.0
2010-06-09,-1,587.426266042026,0.0
2010-06-08,-1,588.2113142530904,0.0
2010-06-07,-1,578.3719954170202,0.0
2010-06-03,-1,574.6474023915973,0.0
2010-06-02,-1,578.2907334891963,0.0
2010-06-01,-1,579.355725631902,0.0
2010-05-31,-1,563.8910650563336,0.0
2010-05-27,-1,571.7894020960489,0.0
2010-05-26,-1,587.6686426361431,0.0
2010-05-25,-1,617.6369368261526,0.0
2010-05-24,-1,585.1949410041615,0.0
2010-05-20,-1,567.1767741378036,0.0
2010-05-19,-1,561.5445444164925,0.0
2010-05-18,-1,534.2425986721682,0.0
2010-05-17,-1,545.5307754271322,0.0
2010-05-13,0,545.5307754271322,0.0
2010-05-12,0,545.5307754271322,0.0
2010-05-11,0,545.5307754271322,0.0
2010-05-10,0,545.5307754271322,0.0
2010-05-06,0,545.5307754271322,0.0
2010-05-05,0,545.5307754271322,0.0
2010-05-04,0,545.5307754271322,0.0
2010-05-03,0,545.5307754271322,0.0
2010-04-29,0,545.5307754271322,0.0
2010-04-28,0,545.5307754271322,0.0
2010-04-27,0,545.5307754271322,0.0
2010-04-26,0,545.5307754271322,0.0
2010-04-22,0,545.5307754271322,0.0
2010-04-21,0,545.5307754271322,0.0
2010-04-20,0,545.5307754271322,0.0
2010-04-19,0,545.5307754271322,0.0
2010-04-15,0,545.5307754271322,0.0
2010-04-14,0,545.5307754271322,0.0
2010-04-13,0,545.5307754271322,0.0
2010-04-12,0,545.5307754271322,0.0
2010-04-08,0,545.5307754271322,0.0
2010-04-07,0,545.5307754271322,0.0
2010-04-06,0,545.5307754271322,0.0
2010-04-01,0,545.5307754271322,0.0
2010-03-31,0,545.5307754271322,0.0
2010-03-30,0,545.5307754271322,0.0
2010-03-29,0,545.5307754271322,0.0
2010-03-25,0,545.5307754271322,0.0
2010-03-24,0,545.5307754271322,0.0
2010-03-23,0,545.5307754271322,0.0
2010-03-22,0,545.5307754271322,0.0
2010-03-18,0,545.5307754271322,0.0
2010-03-17,0,545.5307754271322,0.0
2010-03-16,-1,549.1032960898374,0.0
2010-03-15,-1,558.5634464959641,0.0
2010-03-11,0,558.5634464959641,0.0
2010-03-10,0,558.5634464959641,0.0
2010-03-09,0,558.5634464959641,0.0
2010-03-08,0,558.5634464959641,0.0
2010-03-04,0,558.5634464959641,0.0
2010-03-03,0,558.5634464959641,0.0
2010-03-02,0,558.5634464959641,0.0
2010-03-01,0,558.5634464959641,0.0
2010-02-25,0,558.5634464959641,0.0
2010-02-24,0,558.5634464959641,0.0
2010-02-23,0,558.5634464959641,0.0
2010-02-22,0,558.5634464959641,0.0
2010-02-18,0,558.5634464959641,0.0
2010-02-17,0,558.5634464959641,0.0
2010-02-16,0,558.5634464959641,0.0
2010-02-15,0,558.5634464959641,0.0
2010-02-11,0,558.5634464959641,0.0
2010-02-10,0,558.5634464959641,0.0
2010-02-09,0,558.5634464959641,0.0
2010-02-08,0,558.5634464959641,0.0
2010-02-04,0,558.5634464959641,0.0
2010-02-03,0,558.5634464959641,0.0
2010-02-02,0,558.5634464959641,0.0
2010-02-01,0,558.5634464959641,0.0
2010-01-28,0,558.5634464959641,0.0
2010-01-27,0,558.5634464959641,0.0
2010-01-26,0,558.5634464959641,0.0
2010-01-21,0,558.5634464959641,0.0
2010-01-20,0,558.5634464959641,0.0
2010-01-19,0,558.5634464959641,0.0
2010-01-18,0,558.5634464959641,0.0
2010-01-13,0,558.5634464959641,0.0
2010-01-12,0,558.5634464959641,0.0
2010-01-11,0,558.5634464959641,0.0
2010-01-06,-1,568.0318590292043,0.0
2010-01-04,-1,581.1694647572372,0.0
2009-12-31,-1,601.5193296917573,0.0
2009-12-30,-1,602.9650821343369,0.0
2009-12-29,-1,595.0683253276177,0.0
2009-12-24,-1,582.209155759419,0.0
2009-12-23,-1,581.751482033336,0.0
2009-12-22,-1,580.6038144821703,0.0
2009-12-21,-1,577.588348608172,0.0
2009-12-17,-1,567.5684794379997,0.0
2009-12-16,-1,569.0970299706513,0.0
2009-12-14,-1,562.0188950230037,0.0
2009-12-10,-1,584.7744501626319,0.0
2009-12-09,-1,589.8904285171699,0.0
2009-12-08,-1,565.2646276351547,0.0
2009-12-03,-1,553.8284914848114,0.0
2009-12-02,-1,567.1234427620665,0.0
2009-12-01,-1,578.6475636845047,0.0
2009-11-30,-1,597.8274122412784,0.0
2009-11-25,-1,557.0501644346145,0.0
2009-11-24,-1,560.2105814012428,0.0
2009-11-23,-1,567.283232918782,0.0
2009-11-19,-1,568.5982131575514,0.0
2009-11-18,-1,566.9779853843611,0.0
2009-11-17,-1,552.9253858261961,0.0
2009-11-16,-1,533.7330445853615,0.0
2009-11-12,-1,533.6863965891558,0.0
2009-11-11,-1,521.522468172081,0.0
2009-11-10,-1,522.3231271575494,0.0
2009-11-09,-1,527.9973641219034,0.0
2009-11-05,-1,535.8576341895589,0.0
2009-11-04,-1,523.1677079364288,0.0
2009-11-03,-1,527.467208989949,0.0
2009-11-02,0,527.467208989949,0.0
2009-10-29,0,527.467208989949,0.0
2009-10-28,0,527.467208989949,0.0
2009-10-27,0,527.467208989949,0.0
2009-10-26,0,527.467208989949,0.0
2009-10-22,0,527.467208989949,0.0
2009-10-21,0,527.467208989949,0.0
2009-10-20,0,527.467208989949,0.0
2009-10-19,0,527.467208989949,0.0
2009-10-15,0,527.467208989949,0.0
2009-10-14,0,527.467208989949,0.0
2009-10-13,0,527.467208989949,0.0
2009-10-12,0,527.467208989949,0.0
2009-10-08,0,527.467208989949,0.0
2009-10-07,0,527.467208989949,0.0
2009-10-05,0,527.467208989949,0.0
2009-10-01,0,527.467208989949,0.0
2009-09-29,0,527.467208989949,0.0
2009-09-28,0,527.467208989949,0.0
2009-09-24,0,527.467208989949,0.0
2009-09-23,0,527.467208989949,0.0
2009-09-17,0,527.467208989949,0.0
2009-09-16,0,527.467208989949,0.0
2009-09-15,0,527.467208989949,0.0
2009-09-14,0,527.467208989949,0.0
2009-09-10,0,527.467208989949,0.0
2009-09-08,0,527.467208989949,0.0
2009-09-07,0,527.467208989949,0.0
2009-09-03,0,527.467208989949,0.0
2009-09-02,0,527.467208989949,0.0
2009-09-01,0,527.467208989949,0.0
2009-08-31,0,527.467208989949,0.0
2009-08-27,0,527.467208989949,0.0
2009-08-26,0,527.467208989949,0.0
2009-08-25,0,527.467208989949,0.0
2009-08-24,0,527.467208989949,0.0
2009-08-20,0,527.467208989949,0.0
2009-08-19,0,527.467208989949,0.0
2009-08-18,0,527.467208989949,0.0
2009-08-17,0,527.467208989949,0.0
2009-08-13,0,527.467208989949,0.0
2009-08-12,0,527.467208989949,0.0
2009-08-11,0,527.467208989949,0.0
2009-08-10,0,527.467208989949,0.0
2009-08-06,0,527.467208989949,0.0
2009-08-05,0,527.467208989949,0.0
2009-08-04,0,527.467208989949,0.0
2009-08-03,0,527.467208989949,0.0
2009-07-30,0,527.467208989949,0.0
2009-07-29,0,527.467208989949,0.0
2009-07-28,0,527.467208989949,0.0
2009-07-27,0,527.467208989949,0.0
2009-07-22,0,527.467208989949,0.0
2009-07-21,0,527.467208989949,0.0
2009-07-20,0,527.467208989949,0.0
2009-07-16,0,527.467208989949,0.0
2009-07-15,-1,543.7801495332037,0.0
2009-07-14,-1,550.2434142965575,0.0
2009-07-13,-1,564.5735908191118,0.0
2009-07-09,0,564.5735908191118,0.0
2009-07-08,0,564.5735908191118,0.0
2009-07-07,0,564.5735908191118,0.0
2009-07-06,0,564.5735908191118,0.0
2009-07-02,0,564.5735908191118,0.0
2009-06-30,-1,599.8377851041652,0.0
2009-06-29,-1,616.391618060277,0.0
2009-06-25,-1,625.4491287264001,0.0
2009-06-24,0,625.4491287264001,0.0
2009-06-23,0,625.4491287264001,0.0
2009-06-22,0,625.4491287264001,0.0
2009-06-18,0,625.4491287264001,0.0
2009-06-17,0,625.4491287264001,0.0
2009-06-16,0,625.4491287264001,0.0
2009-06-15,0,625.4491287264001,0.0
2009-06-11,0,625.4491287264001,0.0
2009-06-10,0,625.4491287264001,0.0
2009-06-09,0,625.4491287264001,0.0
2009-06-08,0,625.4491287264001,0.0
2009-06-04,0,625.4491287264001,0.0
2009-06-03,0,625.4491287264001,0.0
2009-06-02,0,625.4491287264001,0.0
2009-06-01,0,625.4491287264001,0.0
2009-05-28,0,625.4491287264001,0.0
2009-05-27,0,625.4491287264001,0.0
2009-05-26,0,625.4491287264001,0.0
2009-05-25,0,625.4491287264001,0.0
2009-05-21,0,625.4491287264001,0.0
2009-05-20,0,625.4491287264001,0.0
2009-05-19,0,625.4491287264001,0.0
2009-05-18,0,625.4491287264001,0.0
2009-05-14,0,625.4491287264001,0.0
2009-05-13,0,625.4491287264001,0.0
2009-05-12,0,625.4491287264001,0.0
2009-05-11,0,625.4491287264001,0.0
2009-05-07,0,625.4491287264001,0.0
2009-05-06,0,625.4491287264001,0.0
2009-05-05,0,625.4491287264001,0.0
2009-05-04,0,625.4491287264001,0.0
2009-04-30,0,625.4491287264001,0.0
2009-04-29,0,625.4491287264001,0.0
2009-04-28,0,625.4491287264001,0.0
2009-04-27,0,625.4491287264001,0.0
2009-04-23,0,625.4491287264001,0.0
2009-04-22,0,625.4491287264001,0.0
2009-04-21,0,625.4491287264001,0.0
2009-04-16,0,625.4491287264001,0.0
2009-04-14,0,625.4491287264001,0.0
2009-04-13,0,625.4491287264001,0.0
2009-04-09,0,625.4491287264001,0.0
2009-04-08,0,625.4491287264001,0.0
2009-04-07,0,625.4491287264001,0.0
2009-04-06,0,625.4491287264001,0.0
2009-04-02,0,625.4491287264001,0.0
2009-04-01,0,625.4491287264001,0.0
2009-03-31,0,625.4491287264001,0.0
2009-03-30,0,625.4491287264001,0.0
2009-03-26,0,625.4491287264001,0.0
2009-03-25,0,625.4491287264001,0.0
2009-03-23,0,625.4491287264001,0.0
2009-03-19,0,625.4491287264001,0.0
2009-03-18,0,625.4491287264001,0.0
2009-03-17,0,625.4491287264001,0.0
2009-03-16,0,625.4491287264001,0.0
2009-03-12,0,625.4491287264001,0.0
2009-03-11,0,625.4491287264001,0.0
2009-03-10,0,625.4491287264001,0.0
2009-03-05,-1,628.2536427895797,0.0
2009-03-04,-1,627.9753267513121,0.0
2009-03-03,-1,636.9217288537366,0.0
2009-03-02,-1,636.8392725323198,0.0
2009-02-26,-1,638.1738445800896,0.0
2009-02-25,-1,643.6583871660126,0.0
2009-02-24,-1,649.6179067047419,0.0
2009-02-23,-1,641.4566676020847,0.0
2009-02-19,-1,642.9790261961565,0.0
2009-02-18,-1,650.4749349831698,0.0
2009-02-17,-1,639.2292043678538,0.0
2009-02-16,-1,624.3627592501379,0.0
2009-02-12,-1,635.272194058139,0.0
2009-02-11,-1,639.9466207808352,0.0
2009-02-10,-1,641.2919954708112,0.0
2009-02-09,-1,655.3135635466989,0.0
2009-02-05,-1,652.0661715167347,0.0
2009-02-04,-1,628.7111364916674,0.0
2009-02-03,-1,624.1661584030778,0.0
2009-01-29,-1,585.2174815177193,0.0
2009-01-28,-1,582.9477122158195,0.0
2009-01-27,-1,586.8949412995441,0.0
2009-01-26,-1,604.9201513679822,0.0
2009-01-22,-1,596.4753851065515,0.0
2009-01-21,-1,592.3919025027309,0.0
2009-01-20,0,592.3919025027309,0.0
2009-01-19,0,592.3919025027309,0.0
2009-01-15,0,592.3919025027309,0.0
2009-01-14,0,592.3919025027309,0.0
2009-01-13,0,592.3919025027309,0.0
2009-01-12,0,592.3919025027309,0.0
2009-01-08,0,592.3919025027309,0.0
2009-01-06,0,592.3919025027309,0.0
2009-01-05,0,592.3919025027309,0.0
2008-12-31,0,592.3919025027309,0.0
2008-12-30,0,592.3919025027309,0.0
2008-12-24,0,592.3919025027309,0.0
2008-12-23,0,592.3919025027309,0.0
2008-12-22,0,592.3919025027309,0.0
2008-12-18,0,592.3919025027309,0.0
2008-12-17,0,592.3919025027309,0.0
2008-12-16,0,592.3919025027309,0.0
2008-12-15,-1,596.1804172753839,0.0
2008-12-11,-1,596.0301857270422,0.0
2008-12-10,-1,600.1820050715363,0.0
2008-12-04,-1,602.4328548302657,0.0
2008-12-03,-1,604.3774386351047,0.0
2008-12-01,-1,602.4374684728723,0.0
2008-11-27,-1,597.0918998358858,0.0
2008-11-26,-1,601.0831925060518,0.0
2008-11-25,-1,613.4137732873878,0.0
2008-11-24,-1,633.1474152843721,0.0
2008-11-20,-1,612.2404381195132,0.0
2008-11-19,-1,590.8701049980572,0.0
2008-11-18,-1,580.3263194736787,0.0
2008-11-17,-1,543.0910935339789,0.0
2008-11-13,-1,522.7311140215609,0.0
2008-11-12,-1,510.39081071798745,0.0
2008-11-11,-1,491.5642945831605,0.0
2008-11-10,-1,489.85581487804905,0.0
2008-11-06,-1,503.53849871657513,0.0
2008-11-05,-1,496.69316393503084,0.0
2008-11-04,-1,498.03567111131764,0.0
2008-11-03,-1,509.4425084677234,0.0
2008-10-29,-1,541.3455002155337,0.0
2008-10-28,-1,544.0925663805033,0.0
2008-10-27,-1,569.88614441013,0.0
2008-10-23,-1,537.0801935716994,0.0
2008-10-22,-1,519.0441311158963,0.0
2008-10-20,-1,475.726738671697,0.0
2008-10-16,-1,470.4152727444115,0.0
2008-10-15,-1,460.172780340428,0.0
2008-10-14,-1,451.57000172773417,0.0
2008-10-13,-1,475.13906332637623,0.0
2008-10-09,-1,473.20752758096984,0.0
2008-10-08,-1,479.79887221781337,0.0
2008-10-07,-1,458.53793465311196,0.0
2008-09-29,-1,412.35907113282974,0.0
2008-09-25,-1,417.5923551068774,0.0
2008-09-24,-1,415.57018069416296,0.0
2008-09-23,-1,406.559606916333,0.0
2008-09-22,-1,397.6059824936116,0.0
2008-09-18,-1,409.1552109757559,0.0
2008-09-17,-1,389.48615693935693,0.0
2008-09-16,-1,398.66439140300065,0.0
2008-09-15,-1,384.08836942786536,0.0
2008-09-11,0,384.08836942786536,0.0
2008-09-10,0,384.08836942786536,0.0
2008-09-09,0,384.08836942786536,0.0
2008-09-08,0,384.08836942786536,0.0
2008-09-04,0,384.08836942786536,0.0
