Date,Equity,Peak,Drawdown
2011-10-21,81.5878822004,103.647166697,0.212830559673
2011-10-20,81.5878822004,103.647166697,0.212830559673
2011-10-19,81.5878822004,103.647166697,0.212830559673
2011-10-18,81.5878822004,103.647166697,0.212830559673
2011-10-17,81.5878822004,103.647166697,0.212830559673
2011-10-14,81.5878822004,103.647166697,0.212830559673
2011-10-13,81.5878822004,103.647166697,0.212830559673
2011-10-12,81.5878822004,103.647166697,0.212830559673
2011-10-11,81.5878822004,103.647166697,0.212830559673
2011-10-10,81.5878822004,103.647166697,0.212830559673
2011-10-07,81.5878822004,103.647166697,0.212830559673
2011-10-06,81.5878822004,103.647166697,0.212830559673
2011-10-05,81.5878822004,103.647166697,0.212830559673
2011-10-04,81.5878822004,103.647166697,0.212830559673
2011-10-03,81.5878822004,103.647166697,0.212830559673
2011-09-30,81.5878822004,103.647166697,0.212830559673
2011-09-29,81.5878822004,103.647166697,0.212830559673
2011-09-28,81.5878822004,103.647166697,0.212830559673
2011-09-27,81.5878822004,103.647166697,0.212830559673
2011-09-26,81.5878822004,103.647166697,0.212830559673
2011-09-23,81.5878822004,103.647166697,0.212830559673
2011-09-22,81.5878822004,103.647166697,0.212830559673
2011-09-21,81.5878822004,103.647166697,0.212830559673
2011-09-20,81.5878822004,103.647166697,0.212830559673
2011-09-19,81.5878822004,103.647166697,0.212830559673
2011-09-16,81.5878822004,103.647166697,0.212830559673
2011-09-15,81.5878822004,103.647166697,0.212830559673
2011-09-14,81.5878822004,103.647166697,0.212830559673
2011-09-13,81.5878822004,103.647166697,0.212830559673
2011-09-12,81.5878822004,103.647166697,0.212830559673
2011-09-09,81.5878822004,103.647166697,0.212830559673
2011-09-08,81.5878822004,103.647166697,0.212830559673
2011-09-07,81.5878822004,103.647166697,0.212830559673
2011-09-06,81.5878822004,103.647166697,0.212830559673
2011-09-05,81.5878822004,103.647166697,0.212830559673
2011-09-02,81.5878822004,103.647166697,0.212830559673
2011-09-01,81.5878822004,103.647166697,0.212830559673
2011-08-31,81.5878822004,103.647166697,0.212830559673
2011-08-30,81.5878822004,103.647166697,0.212830559673
2011-08-26,81.5878822004,103.647166697,0.212830559673
2011-08-25,81.5878822004,103.647166697,0.212830559673
2011-08-24,81.5878822004,103.647166697,0.212830559673
2011-08-23,81.5878822004,103.647166697,0.212830559673
2011-08-22,81.5878822004,103.647166697,0.212830559673
2011-08-19,81.5878822004,103.647166697,0.212830559673
2011-08-18,81.5878822004,103.647166697,0.212830559673
2011-08-17,81.5878822004,103.647166697,0.212830559673
2011-08-16,81.5878822004,103.647166697,0.212830559673
2011-08-15,81.5878822004,103.647166697,0.212830559673
2011-08-12,81.5878822004,103.647166697,0.212830559673
2011-08-11,81.5878822004,103.647166697,0.212830559673
2011-08-10,81.5878822004,103.647166697,0.212830559673
2011-08-09,81.5878822004,103.647166697,0.212830559673
2011-08-08,81.5878822004,103.647166697,0.212830559673
2011-08-05,81.5878822004,103.647166697,0.212830559673
2011-08-04,81.5878822004,103.647166697,0.212830559673
2011-08-03,81.5878822004,103.647166697,0.212830559673
2011-08-02,81.5878822004,103.647166697,0.212830559673
2011-08-01,81.5878822004,103.647166697,0.212830559673
2011-07-29,81.5878822004,103.647166697,0.212830559673
2011-07-28,81.5878822004,103.647166697,0.212830559673
2011-07-27,81.5878822004,103.647166697,0.212830559673
2011-07-26,81.5878822004,103.647166697,0.212830559673
2011-07-25,81.5878822004,103.647166697,0.212830559673
2011-07-22,81.5878822004,103.647166697,0.212830559673
2011-07-21,81.5878822004,103.647166697,0.212830559673
2011-07-20,81.5878822004,103.647166697,0.212830559673
2011-07-19,81.5878822004,103.647166697,0.212830559673
2011-07-18,81.5878822004,103.647166697,0.212830559673
2011-07-15,81.5878822004,103.647166697,0.212830559673
2011-07-14,81.5878822004,103.647166697,0.212830559673
2011-07-13,81.5878822004,103.647166697,0.212830559673
2011-07-12,81.5878822004,103.647166697,0.212830559673
2011-07-11,81.5878822004,103.647166697,0.212830559673
2011-07-08,81.5878822004,103.647166697,0.212830559673
2011-07-07,81.5878822004,103.647166697,0.212830559673
2011-07-06,81.5878822004,103.647166697,0.212830559673
2011-07-05,81.5878822004,103.647166697,0.212830559673
2011-07-04,81.5878822004,103.647166697,0.212830559673
2011-07-01,81.5878822004,103.647166697,0.212830559673
2011-06-30,81.5878822004,103.647166697,0.212830559673
2011-06-29,81.5878822004,103.647166697,0.212830559673
2011-06-28,81.5878822004,103.647166697,0.212830559673
2011-06-27,81.5878822004,103.647166697,0.212830559673
2011-06-24,81.5878822004,103.647166697,0.212830559673
2011-06-23,81.5878822004,103.647166697,0.212830559673
2011-06-22,81.5878822004,103.647166697,0.212830559673
2011-06-21,81.5878822004,103.647166697,0.212830559673
2011-06-20,81.5878822004,103.647166697,0.212830559673
2011-06-17,81.5878822004,103.647166697,0.212830559673
2011-06-16,81.5878822004,103.647166697,0.212830559673
2011-06-15,81.5878822004,103.647166697,0.212830559673
2011-06-14,81.5878822004,103.647166697,0.212830559673
2011-06-13,81.5878822004,103.647166697,0.212830559673
2011-06-10,81.5878822004,103.647166697,0.212830559673
2011-06-09,81.5878822004,103.647166697,0.212830559673
2011-06-08,81.5878822004,103.647166697,0.212830559673
2011-06-07,81.5878822004,103.647166697,0.212830559673
2011-06-06,81.5878822004,103.647166697,0.212830559673
2011-06-03,81.5878822004,103.647166697,0.212830559673
2011-06-02,81.5878822004,103.647166697,0.212830559673
2011-06-01,81.5878822004,103.647166697,0.212830559673
2011-05-31,81.5878822004,103.647166697,0.212830559673
2011-05-27,81.5878822004,103.647166697,0.212830559673
2011-05-26,81.5878822004,103.647166697,0.212830559673
2011-05-25,81.5878822004,103.647166697,0.212830559673
2011-05-24,81.5878822004,103.647166697,0.212830559673
2011-05-23,81.5878822004,103.647166697,0.212830559673
2011-05-20,81.5878822004,103.647166697,0.212830559673
2011-05-19,81.5878822004,103.647166697,0.212830559673
2011-05-18,81.5878822004,103.647166697,0.212830559673
2011-05-17,81.5878822004,103.647166697,0.212830559673
2011-05-16,81.5878822004,103.647166697,0.212830559673
2011-05-13,81.5878822004,103.647166697,0.212830559673
2011-05-12,81.5878822004,103.647166697,0.212830559673
2011-05-11,81.5878822004,103.647166697,0.212830559673
2011-05-10,81.5878822004,103.647166697,0.212830559673
2011-05-09,81.5878822004,103.647166697,0.212830559673
2011-05-06,81.5878822004,103.647166697,0.212830559673
2011-05-05,81.5878822004,103.647166697,0.212830559673
2011-05-04,81.5878822004,103.647166697,0.212830559673
2011-05-03,81.5878822004,103.647166697,0.212830559673
2011-04-28,81.5878822004,103.647166697,0.212830559673
2011-04-27,81.5878822004,103.647166697,0.212830559673
2011-04-26,81.5878822004,103.647166697,0.212830559673
2011-04-21,81.5878822004,103.647166697,0.212830559673
2011-04-20,81.5878822004,103.647166697,0.212830559673
2011-04-19,81.5878822004,103.647166697,0.212830559673
2011-04-18,81.5878822004,103.647166697,0.212830559673
2011-04-15,81.5878822004,103.647166697,0.212830559673
2011-04-14,81.5878822004,103.647166697,0.212830559673
2011-04-13,81.5878822004,103.647166697,0.212830559673
2011-04-12,81.5878822004,103.647166697,0.212830559673
2011-04-11,81.5878822004,103.647166697,0.212830559673
2011-04-08,81.5878822004,103.647166697,0.212830559673
2011-04-07,81.5878822004,103.647166697,0.212830559673
2011-04-06,81.5878822004,103.647166697,0.212830559673
2011-04-05,81.5878822004,103.647166697,0.212830559673
2011-04-04,81.5878822004,103.647166697,0.212830559673
2011-04-01,81.5878822004,103.647166697,0.212830559673
2011-03-31,81.5878822004,103.647166697,0.212830559673
2011-03-30,81.5878822004,103.647166697,0.212830559673
2011-03-29,81.5878822004,103.647166697,0.212830559673
2011-03-28,81.5878822004,103.647166697,0.212830559673
2011-03-25,81.5878822004,103.647166697,0.212830559673
2011-03-24,81.5878822004,103.647166697,0.212830559673
2011-03-23,81.5878822004,103.647166697,0.212830559673
2011-03-22,81.5878822004,103.647166697,0.212830559673
2011-03-21,81.5878822004,103.647166697,0.212830559673
2011-03-18,81.5878822004,103.647166697,0.212830559673
2011-03-17,81.5878822004,103.647166697,0.212830559673
2011-03-16,81.5878822004,103.647166697,0.212830559673
2011-03-15,81.5878822004,103.647166697,0.212830559673
2011-03-14,81.5878822004,103.647166697,0.212830559673
2011-03-11,81.5878822004,103.647166697,0.212830559673
2011-03-10,81.5878822004,103.647166697,0.212830559673
2011-03-09,81.5878822004,103.647166697,0.212830559673
2011-03-08,81.5878822004,103.647166697,0.212830559673
2011-03-07,81.5878822004,103.647166697,0.212830559673
2011-03-04,81.5878822004,103.647166697,0.212830559673
2011-03-03,81.5878822004,103.647166697,0.212830559673
2011-03-02,81.5878822004,103.647166697,0.212830559673
2011-03-01,81.5878822004,103.647166697,0.212830559673
2011-02-28,81.5878822004,103.647166697,0.212830559673
2011-02-25,81.5878822004,103.647166697,0.212830559673
2011-02-24,81.5878822004,103.647166697,0.212830559673
2011-02-23,81.5878822004,103.647166697,0.212830559673
2011-02-22,81.5878822004,103.647166697,0.212830559673
2011-02-21,81.5878822004,103.647166697,0.212830559673
2011-02-18,81.5878822004,103.647166697,0.212830559673
2011-02-17,81.5878822004,103.647166697,0.212830559673
2011-02-16,81.5878822004,103.647166697,0.212830559673
2011-02-15,81.5878822004,103.647166697,0.212830559673
2011-02-14,81.5878822004,103.647166697,0.212830559673
2011-02-11,81.5878822004,103.647166697,0.212830559673
2011-02-10,81.5878822004,103.647166697,0.212830559673
2011-02-09,81.5878822004,103.647166697,0.212830559673
2011-02-08,81.5878822004,103.647166697,0.212830559673
2011-02-07,81.5878822004,103.647166697,0.212830559673
2011-02-04,81.5878822004,103.647166697,0.212830559673
2011-02-03,81.5878822004,103.647166697,0.212830559673
2011-02-02,81.5878822004,103.647166697,0.212830559673
2011-02-01,81.5878822004,103.647166697,0.212830559673
2011-01-31,81.5878822004,103.647166697,0.212830559673
2011-01-28,81.5878822004,103.647166697,0.212830559673
2011-01-27,81.5878822004,103.647166697,0.212830559673
2011-01-26,81.5878822004,103.647166697,0.212830559673
2011-01-25,81.5878822004,103.647166697,0.212830559673
2011-01-24,81.5878822004,103.647166697,0.212830559673
2011-01-21,81.5878822004,103.647166697,0.212830559673
2011-01-20,81.5878822004,103.647166697,0.212830559673
2011-01-19,81.5878822004,103.647166697,0.212830559673
2011-01-18,81.5878822004,103.647166697,0.212830559673
2011-01-17,81.5878822004,103.647166697,0.212830559673
2011-01-14,81.5878822004,103.647166697,0.212830559673
2011-01-13,81.5878822004,103.647166697,0.212830559673
2011-01-12,81.5878822004,103.647166697,0.212830559673
2011-01-11,81.5878822004,103.647166697,0.212830559673
2011-01-10,81.5878822004,103.647166697,0.212830559673
2011-01-07,81.5878822004,103.647166697,0.212830559673
2011-01-06,81.5878822004,103.647166697,0.212830559673
2011-01-05,81.5878822004,103.647166697,0.212830559673
2011-01-04,81.5878822004,103.647166697,0.212830559673
2010-12-31,81.5878822004,103.647166697,0.212830559673
2010-12-30,81.5878822004,103.647166697,0.212830559673
2010-12-29,81.5878822004,103.647166697,0.212830559673
2010-12-24,81.5878822004,103.647166697,0.212830559673
2010-12-23,81.5878822004,103.647166697,0.212830559673
2010-12-22,81.5878822004,103.647166697,0.212830559673
2010-12-21,81.5878822004,103.647166697,0.212830559673
2010-12-20,81.5878822004,103.647166697,0.212830559673
2010-12-17,81.5878822004,103.647166697,0.212830559673
2010-12-16,81.5878822004,103.647166697,0.212830559673
2010-12-15,81.5878822004,103.647166697,0.212830559673
2010-12-14,81.5878822004,103.647166697,0.212830559673
2010-12-13,81.5878822004,103.647166697,0.212830559673
2010-12-10,81.5878822004,103.647166697,0.212830559673
2010-12-09,81.5878822004,103.647166697,0.212830559673
2010-12-08,81.5878822004,103.647166697,0.212830559673
2010-12-07,81.5878822004,103.647166697,0.212830559673
2010-12-06,81.5878822004,103.647166697,0.212830559673
2010-12-03,81.5878822004,103.647166697,0.212830559673
2010-12-02,81.5878822004,103.647166697,0.212830559673
2010-12-01,81.5878822004,103.647166697,0.212830559673
2010-11-30,81.5878822004,103.647166697,0.212830559673
2010-11-29,81.5878822004,103.647166697,0.212830559673
2010-11-26,81.5878822004,103.647166697,0.212830559673
2010-11-25,81.5878822004,103.647166697,0.212830559673
2010-11-24,81.5878822004,103.647166697,0.212830559673
2010-11-23,81.5878822004,103.647166697,0.212830559673
2010-11-22,81.5878822004,103.647166697,0.212830559673
2010-11-19,81.5878822004,103.647166697,0.212830559673
2010-11-18,81.5878822004,103.647166697,0.212830559673
2010-11-17,81.5878822004,103.647166697,0.212830559673
2010-11-16,81.5878822004,103.647166697,0.212830559673
2010-11-15,81.5878822004,103.647166697,0.212830559673
2010-11-12,81.5878822004,103.647166697,0.212830559673
2010-11-11,81.5878822004,103.647166697,0.212830559673
2010-11-10,81.5878822004,103.647166697,0.212830559673
2010-11-09,81.5878822004,103.647166697,0.212830559673
2010-11-08,81.5878822004,103.647166697,0.212830559673
2010-11-05,81.5878822004,103.647166697,0.212830559673
2010-11-04,81.5878822004,103.647166697,0.212830559673
2010-11-03,81.5878822004,103.647166697,0.212830559673
2010-11-02,81.5878822004,103.647166697,0.212830559673
2010-11-01,81.5878822004,103.647166697,0.212830559673
2010-10-29,81.5878822004,103.647166697,0.212830559673
2010-10-28,81.5878822004,103.647166697,0.212830559673
2010-10-27,81.5878822004,103.647166697,0.212830559673
2010-10-26,81.5878822004,103.647166697,0.212830559673
2010-10-25,81.5878822004,103.647166697,0.212830559673
2010-10-22,81.5878822004,103.647166697,0.212830559673
2010-10-21,81.5878822004,103.647166697,0.212830559673
2010-10-20,81.5878822004,103.647166697,0.212830559673
2010-10-19,81.5878822004,103.647166697,0.212830559673
2010-10-18,81.5878822004,103.647166697,0.212830559673
2010-10-15,81.5878822004,103.647166697,0.212830559673
2010-10-14,81.5878822004,103.647166697,0.212830559673
2010-10-13,81.5878822004,103.647166697,0.212830559673
2010-10-12,81.5878822004,103.647166697,0.212830559673
2010-10-11,81.5878822004,103.647166697,0.212830559673
2010-10-08,81.5878822004,103.647166697,0.212830559673
2010-10-07,81.5878822004,103.647166697,0.212830559673
2010-10-06,81.5878822004,103.647166697,0.212830559673
2010-10-05,81.5878822004,103.647166697,0.212830559673
2010-10-04,81.5878822004,103.647166697,0.212830559673
2010-10-01,81.5878822004,103.647166697,0.212830559673
2010-09-30,81.5878822004,103.647166697,0.212830559673
2010-09-29,81.5878822004,103.647166697,0.212830559673
2010-09-28,81.5878822004,103.647166697,0.212830559673
2010-09-27,81.5878822004,103.647166697,0.212830559673
2010-09-24,81.5878822004,103.647166697,0.212830559673
2010-09-23,81.5878822004,103.647166697,0.212830559673
2010-09-22,81.5878822004,103.647166697,0.212830559673
2010-09-21,81.5878822004,103.647166697,0.212830559673
2010-09-20,81.5878822004,103.647166697,0.212830559673
2010-09-17,81.5878822004,103.647166697,0.212830559673
2010-09-16,81.5878822004,103.647166697,0.212830559673
2010-09-15,81.5878822004,103.647166697,0.212830559673
2010-09-14,81.5878822004,103.647166697,0.212830559673
2010-09-13,81.5878822004,103.647166697,0.212830559673
2010-09-10,81.5878822004,103.647166697,0.212830559673
2010-09-09,81.5878822004,103.647166697,0.212830559673
2010-09-08,81.5878822004,103.647166697,0.212830559673
2010-09-07,81.5878822004,103.647166697,0.212830559673
2010-09-06,81.5878822004,103.647166697,0.212830559673
2010-09-03,81.5878822004,103.647166697,0.212830559673
2010-09-02,81.5878822004,103.647166697,0.212830559673
2010-09-01,81.5878822004,103.647166697,0.212830559673
2010-08-31,81.5878822004,103.647166697,0.212830559673
2010-08-27,81.5878822004,103.647166697,0.212830559673
2010-08-26,81.5878822004,103.647166697,0.212830559673
2010-08-25,81.5878822004,103.647166697,0.212830559673
2010-08-24,81.5878822004,103.647166697,0.212830559673
2010-08-23,81.5878822004,103.647166697,0.212830559673
2010-08-20,81.5878822004,103.647166697,0.212830559673
2010-08-19,81.5878822004,103.647166697,0.212830559673
2010-08-18,81.5878822004,103.647166697,0.212830559673
2010-08-17,81.5878822004,103.647166697,0.212830559673
2010-08-16,81.5878822004,103.647166697,0.212830559673
2010-08-13,81.5878822004,103.647166697,0.212830559673
2010-08-12,81.5878822004,103.647166697,0.212830559673
2010-08-11,81.5878822004,103.647166697,0.212830559673
2010-08-10,81.5878822004,103.647166697,0.212830559673
2010-08-09,81.5878822004,103.647166697,0.212830559673
2010-08-06,81.5878822004,103.647166697,0.212830559673
2010-08-05,81.5878822004,103.647166697,0.212830559673
2010-08-04,81.5878822004,103.647166697,0.212830559673
2010-08-03,81.5878822004,103.647166697,0.212830559673
2010-08-02,81.5878822004,103.647166697,0.212830559673
2010-07-30,81.5878822004,103.647166697,0.212830559673
2010-07-29,81.5878822004,103.647166697,0.212830559673
2010-07-28,81.5878822004,103.647166697,0.212830559673
2010-07-27,81.5878822004,103.647166697,0.212830559673
2010-07-26,81.5878822004,103.647166697,0.212830559673
2010-07-23,81.5878822004,103.647166697,0.212830559673
2010-07-22,81.5878822004,103.647166697,0.212830559673
2010-07-21,81.5878822004,103.647166697,0.212830559673
2010-07-20,81.5878822004,103.647166697,0.212830559673
2010-07-19,81.5878822004,103.647166697,0.212830559673
2010-07-16,81.5878822004,103.647166697,0.212830559673
2010-07-15,81.5878822004,103.647166697,0.212830559673
2010-07-14,81.5878822004,103.647166697,0.212830559673
2010-07-13,81.5878822004,103.647166697,0.212830559673
2010-07-12,81.5878822004,103.647166697,0.212830559673
2010-07-09,81.5878822004,103.647166697,0.212830559673
2010-07-08,81.5878822004,103.647166697,0.212830559673
2010-07-07,81.5878822004,103.647166697,0.212830559673
2010-07-06,81.5878822004,103.647166697,0.212830559673
2010-07-05,81.5878822004,103.647166697,0.212830559673
2010-07-02,81.5878822004,103.647166697,0.212830559673
2010-07-01,81.5878822004,103.647166697,0.212830559673
2010-06-30,81.5878822004,103.647166697,0.212830559673
2010-06-29,81.5878822004,103.647166697,0.212830559673
2010-06-28,81.5878822004,103.647166697,0.212830559673
2010-06-25,81.5878822004,103.647166697,0.212830559673
2010-06-24,81.5878822004,103.647166697,0.212830559673
2010-06-23,81.5878822004,103.647166697,0.212830559673
2010-06-22,81.5878822004,103.647166697,0.212830559673
2010-06-21,81.5878822004,103.647166697,0.212830559673
2010-06-18,81.5878822004,103.647166697,0.212830559673
2010-06-17,81.5878822004,103.647166697,0.212830559673
2010-06-16,81.5878822004,103.647166697,0.212830559673
2010-06-15,81.5878822004,103.647166697,0.212830559673
2010-06-14,81.5878822004,103.647166697,0.212830559673
2010-06-11,81.5878822004,103.647166697,0.212830559673
2010-06-10,81.5878822004,103.647166697,0.212830559673
2010-06-09,81.5878822004,103.647166697,0.212830559673
2010-06-08,81.5878822004,103.647166697,0.212830559673
2010-06-07,81.5878822004,103.647166697,0.212830559673
2010-06-04,81.5878822004,103.647166697,0.212830559673
2010-06-03,81.5878822004,103.647166697,0.212830559673
2010-06-02,81.5878822004,103.647166697,0.212830559673
2010-06-01,81.5878822004,103.647166697,0.212830559673
2010-05-28,81.5878822004,103.647166697,0.212830559673
2010-05-27,81.5878822004,103.647166697,0.212830559673
2010-05-26,81.5878822004,103.647166697,0.212830559673
2010-05-25,81.5878822004,103.647166697,0.212830559673
2010-05-24,81.5878822004,103.647166697,0.212830559673
2010-05-21,81.5878822004,103.647166697,0.212830559673
2010-05-20,81.5878822004,103.647166697,0.212830559673
2010-05-19,81.5878822004,103.647166697,0.212830559673
2010-05-18,81.5878822004,103.647166697,0.212830559673
2010-05-17,81.5878822004,103.647166697,0.212830559673
2010-05-14,81.5878822004,103.647166697,0.212830559673
2010-05-13,81.5878822004,103.647166697,0.212830559673
2010-05-12,81.5878822004,103.647166697,0.212830559673
2010-05-11,81.5878822004,103.647166697,0.212830559673
2010-05-10,81.5878822004,103.647166697,0.212830559673
2010-05-07,81.5878822004,103.647166697,0.212830559673
2010-05-06,81.5878822004,103.647166697,0.212830559673
2010-05-05,81.5878822004,103.647166697,0.212830559673
2010-05-04,81.5878822004,103.647166697,0.212830559673
2010-04-30,81.5878822004,103.647166697,0.212830559673
2010-04-29,81.5878822004,103.647166697,0.212830559673
2010-04-28,81.5878822004,103.647166697,0.212830559673
2010-04-27,81.5878822004,103.647166697,0.212830559673
2010-04-26,81.5878822004,103.647166697,0.212830559673
2010-04-23,81.5878822004,103.647166697,0.212830559673
2010-04-22,81.5878822004,103.647166697,0.212830559673
2010-04-21,81.5878822004,103.647166697,0.212830559673
2010-04-20,81.5878822004,103.647166697,0.212830559673
2010-04-19,81.5878822004,103.647166697,0.212830559673
2010-04-16,81.5878822004,103.647166697,0.212830559673
2010-04-15,81.5878822004,103.647166697,0.212830559673
2010-04-14,81.5878822004,103.647166697,0.212830559673
2010-04-13,81.5878822004,103.647166697,0.212830559673
2010-04-12,81.5878822004,103.647166697,0.212830559673
2010-04-09,81.5878822004,103.647166697,0.212830559673
2010-04-08,81.5878822004,103.647166697,0.212830559673
2010-04-07,81.5878822004,103.647166697,0.212830559673
2010-04-06,81.5878822004,103.647166697,0.212830559673
