Date,Equity,Peak,Drawdown
2012-05-10,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-05-09,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-05-08,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-05-07,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-05-03,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-05-02,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-04-30,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-04-26,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-04-24,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-04-23,680.9758467561214,1288.2991044880152,0.4714147946048996
2012-04-19,764.9125292598416,1288.2991044880152,0.4062616929600161
2012-04-18,777.1965605058531,1288.2991044880152,0.3967266158935041
2012-04-17,772.0172811924074,1288.2991044880152,0.4007468618871579
2012-04-12,754.8056569436668,1288.2991044880152,0.41410682168902446
2012-04-11,828.4319531405523,1288.2991044880152,0.35695681984520156
2012-04-10,829.9194816576796,1288.2991044880152,0.35580217453655755
2012-04-09,807.8314081804874,1288.2991044880152,0.37294731839348066
2012-04-05,733.7574094816011,1288.2991044880152,0.43044483464637295
2012-04-04,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-04-03,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-04-02,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-29,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-28,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-27,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-26,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-22,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-21,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-20,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-19,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-15,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-14,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-13,733.0429426758742,1288.2991044880152,0.4309994161121506
2012-03-12,733.0429426758742,1288.2991044880152,0.4309994161121506
