Date,Equity,Debt,Return
2012-04-12,64.2504528321,0.0,0.0
2012-03-30,64.2504528321,0.0,-0.0181662252992
2012-02-29,65.428307226,0.0,0.0328772546164
2012-01-31,63.3121809308,0.0,-0.0104179463956
2011-12-30,63.9752115499,0.0,0.0
2011-11-30,63.9752115499,0.0,-0.0548071348086
2011-10-31,67.579374369,0.0,0.0
2011-09-30,67.579374369,0.0,0.0
2011-08-31,67.579374369,0.0,0.0
2011-07-29,67.579374369,0.0,-0.0311175356349
2011-06-30,69.7153385784,0.0,0.0
2011-05-31,69.7153385784,0.0,0.0
2011-04-28,69.7153385784,0.0,0.0
2011-03-31,69.7153385784,0.0,0.0
2011-02-28,69.7153385784,0.0,-0.0279340332258
2011-01-31,71.6902240032,0.0,-0.00543858306163
2010-12-31,72.0811793992,0.0,-0.00875829319932
2010-11-30,72.715260182,0.0,-0.031341621331
2010-10-29,75.0303643843,0.0,0.0174016861461
2010-09-30,73.7360042194,0.0,0.0219564788902
2010-08-31,72.1346654117,0.0,-0.00243735363253
2010-07-30,72.3106975396,0.0,-0.0175514209427
2010-06-30,73.5910562199,0.0,0.0
2010-05-28,73.5910562199,0.0,0.0
2010-04-30,73.5910562199,0.0,-0.00252095788818
2010-03-31,73.7768102142,0.0,0.0261144976992
2010-02-26,71.8751049858,0.0,0.0
2010-01-29,71.8751049858,0.0,0.00145841243581
2009-12-31,71.7703578397,0.0,0.00194169432118
2009-11-30,71.6311369494,0.0,-0.0356667409804
2009-10-30,74.2320942718,0.0,-0.0421413435632
2009-09-30,77.4271843229,0.0,0.0370236310483
2009-08-28,74.6129665558,0.0,0.0
2009-07-31,74.6129665558,0.0,-0.0285934303811
2009-06-30,76.7772012154,0.0,-0.00403765042145
2009-05-29,77.0878273922,0.0,0.0
2009-04-30,77.0878273922,0.0,0.0
2009-03-31,77.0878273922,0.0,-0.0185508972788
2009-02-27,78.5312225034,0.0,0.0142606857893
2009-01-30,77.4192609266,0.0,0.0
2008-12-31,77.4192609266,0.0,0.0
2008-11-28,77.4192609266,0.0,0.0
2008-10-31,77.4192609266,0.0,0.0616527005076
2008-09-30,72.7903141027,0.0,0.0489471751012
2008-08-29,69.3132248808,0.0,-0.0144416133577
2008-07-31,70.3214825856,0.0,0.0331262272509
2008-06-30,68.0301581672,0.0,0.046280781532
2008-05-30,64.953415464,0.0,0.0
2008-04-30,64.953415464,0.0,-0.0267483535441
2008-03-31,66.7142572083,0.0,-0.0178896299677
2008-02-29,67.9184901072,0.0,0.0
2008-01-31,67.9184901072,0.0,-0.0555979803636
2007-12-31,71.8015663776,0.0,0.0
2007-11-30,71.8015663776,0.0,0.0
2007-10-31,71.8015663776,0.0,-0.00116044295415
2007-09-28,71.8849363631,0.0,0.00105207795049
2007-08-31,71.8093475762,0.0,0.0
2007-07-31,71.8093475762,0.0,0.0
2007-06-29,71.8093475762,0.0,-0.0398321036067
2007-05-31,74.7273951316,0.0,0.0263507358443
2007-04-30,72.7839908,0.0,-0.00204467371935
2007-03-30,72.9329625606,0.0,0.0
2007-02-28,72.9329625606,0.0,-0.00953111929962
2007-01-31,73.631418574,0.0,-0.0097081083914
2006-12-29,74.3497214059,0.0,-0.00628166926763
2006-11-30,74.8182317388,0.0,0.00176050643677
2006-10-31,74.6866296374,0.0,0.0205550476029
2006-09-29,73.1671127811,0.0,-0.0216983193541
2006-08-31,74.7720655802,0.0,-0.0187637460378
2006-07-31,76.1883151508,0.0,-0.0220037991158
2006-06-30,77.8833274994,0.0,0.0
2006-05-31,77.8833274994,0.0,0.0
2006-04-28,77.8833274994,0.0,-0.0180330327994
2006-03-31,79.3005400135,0.0,0.0245936401137
2006-02-28,77.3740380222,0.0,0.0054017687059
2006-01-31,76.9572081877,0.0,0.00336936582297
2005-12-30,76.6983475436,0.0,0.0354320708409
2005-11-30,74.0283474048,0.0,-0.0138620251018
2005-10-31,75.0616756794,0.0,-0.0250477516803
2005-09-30,76.9655461924,0.0,0.0128244573841
2005-08-31,75.9848069908,0.0,0.00196690370745
2005-07-29,75.8354990775,0.0,0.0325361776172
2005-06-30,73.4078098335,0.0,0.0296135639693
2005-05-31,71.2658155389,0.0,-0.006205524537
2005-04-29,71.7094323197,0.0,0.0
2005-03-31,71.7094323197,0.0,0.0
2005-02-28,71.7094323197,0.0,0.0236651643453
2005-01-31,70.0323394274,0.0,0.00786216368577
2004-12-31,69.4838925263,0.0,-0.00120401907783
2004-11-30,69.5676028428,0.0,-0.00775181261721
2004-10-29,70.1089734551,0.0,-0.00137926526758
2004-09-30,70.2057390445,0.0,0.0246964412489
2004-08-31,68.4931417085,0.0,0.00121168618748
2004-07-30,68.4101997747,0.0,-0.00886514671082
2004-06-30,69.0193624007,0.0,-0.0121567155956
2004-05-28,69.8635319281,0.0,0.0
2004-04-30,69.8635319281,0.0,-0.017508478204
2004-03-31,71.0975070449,0.0,0.0
2004-02-27,71.0975070449,0.0,0.0
2004-01-30,71.0975070449,0.0,-0.0147160749421
2003-12-31,72.15151973,0.0,0.00807378401778
2003-11-28,71.5713292611,0.0,0.0
2003-10-31,71.5713292611,0.0,-0.0443793571716
2003-09-30,74.8191539934,0.0,0.015788994174
2003-08-29,73.6471118386,0.0,0.0
2003-07-31,73.6471118386,0.0,0.0
2003-06-30,73.6471118386,0.0,0.0
2003-05-30,73.6471118386,0.0,0.0
2003-04-30,73.6471118386,0.0,0.0
2003-03-31,73.6471118386,0.0,-0.0627431557765
2003-02-28,78.4160074547,0.0,-0.0489096370039
2003-01-31,82.3466454269,0.0,0.0372724313366
2002-12-31,79.3338810444,0.0,-0.0189711238773
2002-11-29,80.8533009105,0.0,0.0
2002-10-31,80.8533009105,0.0,-0.110808922325
2002-09-30,90.3278053637,0.0,0.0319528170043
2002-08-30,87.4872018504,0.0,-0.0233414552231
2002-07-31,89.553299514,0.0,0.0703970727338
2002-06-28,83.4657944471,0.0,0.0832356754809
2002-05-31,76.7997377249,0.0,-0.00229499124326
2002-04-30,76.9761948568,0.0,0.0
2002-03-28,76.9761948568,0.0,0.0
2002-02-28,76.9761948568,0.0,-0.030578145067
2002-01-31,79.3663409936,0.0,0.0
2001-12-31,79.3663409936,0.0,0.0
2001-11-30,79.3663409936,0.0,0.0
2001-10-31,79.3663409936,0.0,-0.0242795609981
2001-09-28,81.3169045038,0.0,0.049794895123
2001-08-31,77.3668989744,0.0,0.0
2001-07-31,77.3668989744,0.0,-0.0244119086325
2001-06-29,79.2788144481,0.0,-0.0156211953386
2001-05-31,80.5269677367,0.0,0.0
2001-04-30,80.5269677367,0.0,-0.0315431816642
2001-03-30,83.1075301208,0.0,0.0417240729308
2001-02-28,79.7112906395,0.0,0.0102764767408
2001-01-31,78.8963340286,0.0,-0.0380523270202
2000-12-29,81.9563747358,0.0,0.0
2000-11-30,81.9563747358,0.0,0.0
2000-10-31,81.9563747358,0.0,0.0
2000-09-29,81.9563747358,0.0,-0.0390271071258
2000-08-31,85.2181293845,0.0,0.0132606129437
2000-07-31,84.0955442881,0.0,0.0
