Date,Equity,Debt,Return
2012-05-10,188.52759331348778,0.0,0.029897132273262753
2012-04-30,182.97458209297022,0.0,-0.06063566428022947
2012-03-29,194.41264025646922,0.0,-0.15815577340627543
2012-02-29,227.7249828257387,0.0,0.33798926193299883
2012-01-31,162.41412869246628,0.0,0.578213487688377
2011-12-29,91.09800778566526,0.0,-0.30087003719596445
2011-11-30,123.07648271124353,0.0,-0.25623791807001645
2011-10-31,159.02221204488222,0.0,0.18186086661434347
2011-09-28,132.57957407831478,0.0,-0.3479688190933647
2011-08-25,187.75761392260154,0.0,-0.15125209862506447
2011-07-28,218.4165330890773,0.0,-0.10853477673602434
2011-06-30,243.45660636592643,0.0,-0.057744797352863114
2011-05-31,257.9287840622855,0.0,0.17002152833931786
2011-04-28,217.6007556675065,0.0,-0.10381105946749988
2011-03-31,241.4042821158692,0.0,-0.5045835280080092
2011-01-20,399.83684451568604,0.0,-0.07356835517660498
2010-12-30,430.3612319670257,0.0,0.04330510495178946
2010-11-30,412.12216624685163,0.0,0.004685251447986615
2010-10-28,410.1957865811772,0.0,-0.008387264743800369
2010-09-30,413.65067552095263,0.0,0.05475443899054236
2010-08-31,391.6103732539504,0.0,-0.005823101085834319
2010-07-29,393.8974124112665,0.0,0.034878788259979754
2010-06-30,380.3955804900391,0.0,-0.07462006065036392
2010-05-31,409.8666132356311,0.0,-0.1275872363681575
2010-04-29,465.64288985573654,0.0,0.040232554090058284
2010-03-31,447.2807419280974,0.0,0.010861139595283401
2010-02-25,442.4490496908636,0.0,-0.006332849333647774
2010-01-28,445.25990382413596,0.0,0.10500629369978805
2009-12-31,400.8758873368451,0.0,-0.01322878511839969
2009-11-30,406.21422028852817,0.0,-0.20042467928919083
2009-10-29,496.3619189374863,0.0,-0.0465278793040341
2009-09-29,520.002289901535,0.0,0.05938342905322293
2009-08-31,490.0217540645761,0.0,0.031345916363186024
2009-07-30,474.8998168078779,0.0,0.06281418377206968
2009-06-30,445.9869475612556,0.0,-0.00021819068669007053
2009-05-28,446.08426837646044,0.0,0.02657494953940891
2009-04-30,434.38573391344227,0.0,0.09170630445521674
2009-03-31,396.321845660637,0.0,0.055201372612143376
2009-02-26,375.03721089993184,0.0,-0.09466955967881299
2009-01-29,412.2767346004127,0.0,-0.08818229770117164
2008-12-31,450.28337531486227,0.0,0.01816657291974289
2008-11-27,442.17712388367374,0.0,-0.11545062311667441
2008-10-29,496.2903595145414,0.0,-0.3059388212697706
2008-09-29,673.9122967712397,0.0,-0.13544354913510895
2008-08-28,771.6596061369369,0.0,-0.07886557172346155
2008-07-31,834.9811083123434,0.0,-0.13228665595626296
2008-06-30,953.0770551866285,0.0,-0.10783247788714245
2008-05-29,1061.5954888939796,0.0,-0.039422500266073975
2008-04-30,1104.2821158690197,0.0,0.016193469234643217
2008-03-31,1086.5439661094597,0.0,0.036053616052388625
2008-02-28,1048.067895580492,0.0,0.08686018486175984
2008-01-31,960.8741699106953,0.0,-0.016356850985207044
2007-12-31,976.7202885275939,0.0,0.06635734184240952
2007-11-29,914.0113350125949,0.0,0.011585111303847167
2007-10-31,903.4835127089539,0.0,0.07463426826141872
2007-09-27,838.507556675063,0.0,0.08466894050174453
2007-08-30,770.4345088161208,0.0,-0.05011987930407226
2007-07-31,810.0326310968625,0.0,0.034599631472716406
