Date,Open,High,Low,Close,Volume,Adj Close
2012-10-18,12830.50,12870.50,12803.00,12071.20,000,12071.20
2012-10-17,12760.80,12830.50,12745.00,12045.90,000,12045.90
2012-10-16,12612.40,12764.00,12612.40,11985.30,000,11985.30
2012-10-15,12591.10,12644.20,12574.50,11855.70,000,11855.70
2012-10-12,12660.30,12670.00,12590.20,11838.30,000,11838.30
2012-10-11,12578.00,12687.80,12552.80,11898.40,000,11898.40
2012-10-10,12675.60,12677.20,12578.00,11828.30,000,11828.30
2012-10-09,12746.10,12772.70,12664.90,11911.80,000,11911.80
2012-10-08,12846.50,12846.50,12698.70,11974.60,000,11974.60
2012-10-05,12733.30,12866.60,12726.30,12061.30,000,12061.30
2012-10-04,12638.90,12748.60,12631.60,11954.40,000,11954.40
2012-10-03,12666.90,12686.10,12601.20,11872.70,000,11872.70
2012-10-02,12633.00,12703.90,12579.20,11894.40,000,11894.40
2012-10-01,12485.20,12663.90,12471.00,12633.00,000,12633.00
2012-09-28,12509.10,12561.60,12477.50,11734.10,000,11734.10
2012-09-27,12492.50,12546.20,12473.00,11754.40,000,11754.40
2012-09-26,12711.70,12711.70,12475.20,11737.90,000,11737.90
2012-09-25,12684.80,12725.80,12672.00,11931.40,000,11931.40
2012-09-24,12739.80,12740.60,12636.00,11903.10,000,11903.10
2012-09-21,12720.00,12812.80,12720.00,11950.00,000,11950.00
2012-09-20,12763.10,12763.10,12663.70,11929.00,000,11929.00
2012-09-19,12719.70,12783.90,12715.70,11974.20,000,11974.20
2012-09-18,12893.40,12893.40,12716.30,11933.70,000,11933.70
2012-09-17,12935.40,12939.10,12871.20,12080.90,000,12080.90
2012-09-14,12636.50,12992.80,12636.40,12116.10,000,12116.10
2012-09-13,12595.50,12639.80,12580.90,11846.50,000,11846.50
2012-09-12,12557.10,12622.60,12523.90,11811.00,000,11811.00
2012-09-11,12631.90,12631.90,12496.40,11780.40,000,11780.40
2012-09-10,12586.60,12646.70,12569.00,11841.50,000,11841.50
2012-09-07,12438.90,12592.60,12438.70,11808.00,000,11808.00
2012-09-06,12182.10,12447.80,12182.10,11676.40,000,11676.40
2012-09-05,12151.20,12189.80,12105.40,11446.10,000,11446.10
2012-09-04,12228.50,12253.50,12127.60,11428.80,000,11428.80
2012-09-03,12118.70,12231.00,12090.00,11503.10,000,11503.10
2012-08-31,12016.70,12157.20,12016.60,11410.20,000,11410.20
2012-08-30,12085.50,12085.80,11995.90,11325.90,000,11325.90
2012-08-29,12067.50,12107.80,12025.80,11387.70,000,11387.70
2012-08-28,12154.00,12156.40,12054.60,11375.20,000,11375.20
2012-08-24,12174.40,12187.20,12094.40,11449.10,000,11449.10
2012-08-23,12208.00,12263.50,12166.20,11466.50,000,11466.50
2012-08-22,12369.50,12370.10,12186.50,11494.30,000,11494.30
2012-08-21,12289.70,12378.90,12289.70,11639.50,000,11639.50
2012-08-20,12350.00,12391.30,12277.60,11563.30,000,11563.30
2012-08-17,12210.20,12350.00,12210.20,11618.10,000,11618.10
2012-08-16,12203.50,12225.40,12182.90,11502.30,000,11502.30
2012-08-15,12200.50,12220.70,12157.60,11498.10,000,11498.10
2012-08-14,12126.70,12200.90,12126.70,11504.30,000,11504.30
2012-08-13,12166.90,12167.50,12093.50,11436.80,000,11436.80
2012-08-10,11470.80,11470.80,11470.80,11470.80,000,11470.80
2012-08-09,11464.00,11464.00,11464.00,11464.00,000,11464.00
2012-08-08,11436.40,11436.40,11436.40,11436.40,000,11436.40
2012-08-07,11460.90,11460.90,11460.90,11460.90,000,11460.90
2012-08-06,11426.40,11426.40,11426.40,11426.40,000,11426.40
2012-08-03,11301.10,11301.10,11301.10,11301.10,000,11301.10
2012-08-02,11076.60,11076.60,11076.60,11076.60,000,11076.60
2012-08-01,11186.20,11186.20,11186.20,11186.20,000,11186.20
2012-07-31,11136.70,11136.70,11136.70,11136.70,000,11136.70
2012-07-30,11238.90,11238.90,11238.90,11238.90,000,11238.90
2012-07-27,11179.00,11179.00,11179.00,11179.00,000,11179.00
2012-07-26,11039.50,11039.50,11039.50,11039.50,000,11039.50
2012-07-25,10873.40,10873.40,10873.40,10873.40,000,10873.40
2012-07-24,10885.90,10885.90,10885.90,10885.90,000,10885.90
2012-07-23,10896.90,10896.90,10896.90,10896.90,000,10896.90
2012-07-20,11168.80,11168.80,11168.80,11168.80,000,11168.80
2012-07-19,11242.50,11242.50,11242.50,11242.50,000,11242.50
2012-07-18,11085.70,11085.70,11085.70,11085.70,000,11085.70
2012-07-17,11019.20,11019.20,11019.20,11019.20,000,11019.20
2012-07-16,11075.30,11075.30,11075.30,11075.30,000,11075.30
2012-07-13,11043.80,11043.80,11043.80,11043.80,000,11043.80
2012-07-12,10924.00,10924.00,10924.00,10924.00,000,10924.00
2012-07-11,10967.80,10967.80,10967.80,10967.80,000,10967.80
2012-07-10,11065.50,11065.50,11065.50,11065.50,000,11065.50
2012-07-09,10983.30,10983.30,10983.30,10983.30,000,10983.30
2012-07-06,11070.60,11070.60,11070.60,11070.60,000,11070.60
2012-07-05,11130.90,11130.90,11130.90,11130.90,000,11130.90
2012-07-04,11161.20,11161.20,11161.20,11161.20,000,11161.20
2012-07-03,11189.80,11189.80,11189.80,11189.80,000,11189.80
2012-07-02,11093.50,11093.50,11093.50,11093.50,000,11093.50
2012-06-29,10932.10,10932.10,10932.10,10932.10,000,10932.10
2012-06-28,10688.30,10688.30,10688.30,10688.30,000,10688.30
2012-06-27,10752.00,10752.00,10752.00,10752.00,000,10752.00
2012-06-26,10665.40,10665.40,10665.40,10665.40,000,10665.40
2012-06-25,10671.40,10671.40,10671.40,10671.40,000,10671.40
2012-06-22,10823.90,10823.90,10823.90,10823.90,000,10823.90
2012-06-21,10944.70,10944.70,10944.70,10944.70,000,10944.70
2012-06-20,11022.80,11022.80,11022.80,11022.80,000,11022.80
2012-06-19,10870.90,10870.90,10870.90,10870.90,000,10870.90
2012-06-18,10721.40,10721.40,10721.40,10721.40,000,10721.40
2012-06-15,10729.70,10729.70,10729.70,10729.70,000,10729.70
2012-06-14,10574.60,10574.60,10574.60,10574.60,000,10574.60
2012-06-13,10538.60,10538.60,10538.60,10538.60,000,10538.60
2012-06-12,10561.20,10561.20,10561.20,10561.20,000,10561.20
2012-06-11,10658.20,10658.20,10658.20,10658.20,000,10658.20
2012-06-08,10699.00,10699.00,10699.00,10699.00,000,10699.00
2012-06-07,10745.10,10745.10,10745.10,10745.10,000,10745.10
2012-06-06,10583.80,10583.80,10583.80,10583.80,000,10583.80
2012-06-01,10346.70,10346.70,10346.70,10346.70,000,10346.70
2012-05-31,10558.20,10558.20,10558.20,10558.20,000,10558.20
2012-05-30,10494.80,10494.80,10494.80,10494.80,000,10494.80
2012-05-29,10657.90,10657.90,10657.90,10657.90,000,10657.90
2012-05-28,10515.30,10515.30,10515.30,10515.30,000,10515.30
2012-05-25,10417.50,10417.50,10417.50,10417.50,000,10417.50
2012-05-24,10472.50,10472.50,10472.50,10472.50,000,10472.50
2012-05-23,10375.70,10375.70,10375.70,10375.70,000,10375.70
2012-05-22,10579.50,10579.50,10579.50,10579.50,000,10579.50
2012-05-21,10435.50,10435.50,10435.50,10435.50,000,10435.50
2012-05-18,10431.90,10431.90,10431.90,10431.90,000,10431.90
2012-05-17,10592.90,10592.90,10592.90,10592.90,000,10592.90
2012-05-16,10675.30,10675.30,10675.30,10675.30,000,10675.30
2012-05-15,10722.50,10722.50,10722.50,10722.50,000,10722.50
2012-05-14,10813.60,10813.60,10813.60,10813.60,000,10813.60
2012-05-11,11016.40,11016.40,11016.40,11016.40,000,11016.40
2012-05-10,10943.40,10943.40,10943.40,10943.40,000,10943.40
2012-05-09,10788.20,10788.20,10788.20,10788.20,000,10788.20
2012-05-08,10872.50,10872.50,10872.50,10872.50,000,10872.50
2012-05-04,11156.20,11156.20,11156.20,11156.20,000,11156.20
2012-05-03,11483.30,11483.30,11483.30,11483.30,000,11483.30
2012-05-02,11475.90,11475.90,11475.90,11475.90,000,11475.90
2012-05-01,11503.90,11503.90,11503.90,11503.90,000,11503.90
2012-04-30,11417.60,11417.60,11417.60,11417.60,000,11417.60
2012-04-27,11479.70,11479.70,11479.70,11479.70,000,11479.70
2012-04-26,11361.40,11361.40,11361.40,11361.40,000,11361.40
2012-04-25,11334.50,11334.50,11334.50,11334.50,000,11334.50
2012-04-24,11272.20,11272.20,11272.20,11272.20,000,11272.20
2012-04-23,11181.60,11181.60,11181.60,11181.60,000,11181.60
2012-04-20,11444.80,11444.80,11444.80,11444.80,000,11444.80
2012-04-19,11423.00,11423.00,11423.00,11423.00,000,11423.00
2012-04-18,11432.00,11432.00,11432.00,11432.00,000,11432.00
2012-04-17,11426.30,11426.30,11426.30,11426.30,000,11426.30
2012-04-16,11255.40,11255.40,11255.40,11255.40,000,11255.40
2012-04-13,11311.00,11311.00,11311.00,11311.00,000,11311.00
2012-04-12,11414.50,11414.50,11414.50,11414.50,000,11414.50
2012-04-11,11234.00,11234.00,11234.00,11234.00,000,11234.00
2012-04-10,11136.20,11136.20,11136.20,11136.20,000,11136.20
2012-04-05,11380.60,11380.60,11380.60,11380.60,000,11380.60
2012-04-04,11352.50,11352.50,11352.50,11352.50,000,11352.50
2012-04-03,11638.80,11638.80,11638.80,11638.80,000,11638.80
2012-04-02,11655.10,11655.10,11655.10,11655.10,000,11655.10
2012-03-30,11538.90,11538.90,11538.90,11538.90,000,11538.90
2012-03-29,11431.00,11431.00,11431.00,11431.00,000,11431.00
2012-03-28,11589.70,11589.70,11589.70,11589.70,000,11589.70
2012-03-27,11710.70,11710.70,11710.70,11710.70,000,11710.70
2012-03-26,11734.70,11734.70,11734.70,11734.70,000,11734.70
2012-03-23,11566.70,11566.70,11566.70,11566.70,000,11566.70
2012-03-22,11551.70,11551.70,11551.70,11551.70,000,11551.70
2012-03-21,11656.80,11656.80,11656.80,11656.80,000,11656.80
2012-03-20,11633.20,11633.20,11633.20,11633.20,000,11633.20
2012-03-19,11785.50,11785.50,11785.50,11785.50,000,11785.50
2012-03-16,11792.90,11792.90,11792.90,11792.90,000,11792.90
2012-03-15,11699.30,11699.30,11699.30,11699.30,000,11699.30
2012-03-14,11750.30,11750.30,11750.30,11750.30,000,11750.30
2012-03-13,11750.10,11750.10,11750.10,11750.10,000,11750.10
2012-03-12,11563.90,11563.90,11563.90,11563.90,000,11563.90
2012-03-09,11528.00,11528.00,11528.00,11528.00,000,11528.00
2012-03-08,11458.40,11458.40,11458.40,11458.40,000,11458.40
2012-03-07,11287.10,11287.10,11287.10,11287.10,000,11287.10
2012-03-06,11144.10,11144.10,11144.10,11144.10,000,11144.10
2012-03-05,11414.10,11414.10,11414.10,11414.10,000,11414.10
2012-03-02,11538.40,11538.40,11538.40,11538.40,000,11538.40
2012-03-01,11535.40,11535.40,11535.40,11535.40,000,11535.40
2012-02-29,11449.50,11449.50,11449.50,11449.50,000,11449.50
2012-02-28,11529.20,11529.20,11529.20,11529.20,000,11529.20
2012-02-27,11472.10,11472.10,11472.10,11472.10,000,11472.10
2012-02-24,11527.00,11527.00,11527.00,11527.00,000,11527.00
2012-02-23,11505.70,11505.70,11505.70,11505.70,000,11505.70
2012-02-22,11449.20,11449.20,11449.20,11449.20,000,11449.20
2012-02-21,11379.50,11379.50,11379.50,11379.50,000,11379.50
2012-02-20,11420.20,11420.20,11420.20,11420.20,000,11420.20
2012-02-17,11312.20,11312.20,11312.20,11312.20,000,11312.20
2012-02-16,11203.40,11203.40,11203.40,11203.40,000,11203.40
2012-02-15,11288.90,11288.90,11288.90,11288.90,000,11288.90
2012-02-14,11245.70,11245.70,11245.70,11245.70,000,11245.70
2012-02-13,11275.60,11275.60,11275.60,11275.60,000,11275.60
2012-02-10,11167.60,11167.60,11167.60,11167.60,000,11167.60
2012-02-09,11234.60,11234.60,11234.60,11234.60,000,11234.60
2012-02-08,11161.90,11161.90,11161.90,11161.90,000,11161.90
2012-02-07,11193.70,11193.70,11193.70,11193.70,000,11193.70
2012-02-06,11237.70,11237.70,11237.70,11237.70,000,11237.70
2012-02-03,11235.20,11235.20,11235.20,11235.20,000,11235.20
2012-02-02,11086.50,11086.50,11086.50,11086.50,000,11086.50
2012-02-01,11021.00,11021.00,11021.00,11021.00,000,11021.00
2012-01-31,10769.30,10769.30,10769.30,10769.30,000,10769.30
2012-01-30,10694.20,10694.20,10694.20,10694.20,000,10694.20
2012-01-27,10854.70,10854.70,10854.70,10854.70,000,10854.70
2012-01-26,10908.80,10908.80,10908.80,10908.80,000,10908.80
2012-01-25,10748.40,10748.40,10748.40,10748.40,000,10748.40
2012-01-24,10736.90,10736.90,10736.90,10736.90,000,10736.90
2012-01-23,10867.60,10867.60,10867.60,10867.60,000,10867.60
2012-01-20,10825.90,10825.90,10825.90,10825.90,000,10825.90
2012-01-19,10808.30,10808.30,10808.30,10808.30,000,10808.30
2012-01-18,10661.10,10661.10,10661.10,10661.10,000,10661.10
2012-01-17,10592.20,10592.20,10592.20,10592.20,000,10592.20
2012-01-16,10478.60,10478.60,10478.60,10478.60,000,10478.60
2012-01-13,10457.70,10457.70,10457.70,10457.70,000,10457.70
2012-01-12,10466.50,10466.50,10466.50,10466.50,000,10466.50
2012-01-11,10372.60,10372.60,10372.60,10372.60,000,10372.60
2012-01-10,10347.70,10347.70,10347.70,10347.70,000,10347.70
2012-01-09,10251.10,10251.10,10251.10,10251.10,000,10251.10
2012-01-06,10245.90,10245.90,10245.90,10245.90,000,10245.90
2012-01-05,10144.60,10144.60,10144.60,10144.60,000,10144.60
2012-01-04,10273.80,10273.80,10273.80,10273.80,000,10273.80
2012-01-03,10362.00,10362.00,10362.00,10362.00,000,10362.00
2011-12-30,10102.90,10102.90,10102.90,10102.90,000,10102.90
2011-12-29,10056.30,10056.30,10056.30,10056.30,000,10056.30
2011-12-28,10013.20,10013.20,10013.20,10013.20,000,10013.20
2011-12-23,9984.16,9984.16,9984.16,9984.16,000,9984.16
2011-12-22,9903.56,9903.56,9903.56,9903.56,000,9903.56
2011-12-21,9843.04,9843.04,9843.04,9843.04,000,9843.04
2011-12-20,9868.44,9868.44,9868.44,9868.44,000,9868.44
2011-12-19,9748.44,9748.44,9748.44,9748.44,000,9748.44
2011-12-16,9803.17,9803.17,9803.17,9803.17,000,9803.17
2011-12-15,9827.28,9827.28,9827.28,9827.28,000,9827.28
2011-12-14,9744.23,9744.23,9744.23,9744.23,000,9744.23
2011-12-13,9961.04,9961.04,9961.04,9961.04,000,9961.04
2011-12-12,9901.15,9901.15,9901.15,9901.15,000,9901.15
2011-12-09,10130.60,10130.60,10130.60,10130.60,000,10130.60
2011-12-08,10086.10,10086.10,10086.10,10086.10,000,10086.10
2011-12-07,10280.20,10280.20,10280.20,10280.20,000,10280.20
2011-12-06,10312.30,10312.30,10312.30,10312.30,000,10312.30
2011-12-05,10368.30,10368.30,10368.30,10368.30,000,10368.30
2011-12-02,10307.30,10307.30,10307.30,10307.30,000,10307.30
2011-12-01,10203.80,10203.80,10203.80,10203.80,000,10203.80
2011-11-30,10315.30,10315.30,10315.30,10315.30,000,10315.30
2011-11-29,10031.60,10031.60,10031.60,10031.60,000,10031.60
2011-11-28,9908.46,9908.46,9908.46,9908.46,000,9908.46
2011-11-25,9640.29,9640.29,9640.29,9640.29,000,9640.29
2011-11-24,9601.89,9601.89,9601.89,9601.89,000,9601.89
2011-11-23,9568.78,9568.78,9568.78,9568.78,000,9568.78
2011-11-22,9703.13,9703.13,9703.13,9703.13,000,9703.13
2011-11-21,9767.88,9767.88,9767.88,9767.88,000,9767.88
2011-11-18,10044.40,10044.40,10044.40,10044.40,000,10044.40
2011-11-17,10150.30,10150.30,10150.30,10150.30,000,10150.30
2011-11-16,10275.60,10275.60,10275.60,10275.60,000,10275.60
2011-11-15,10260.10,10260.10,10260.10,10260.10,000,10260.10
2011-11-14,10347.80,10347.80,10347.80,10347.80,000,10347.80
2011-11-11,10389.30,10389.30,10389.30,10389.30,000,10389.30
2011-11-10,10187.40,10187.40,10187.40,10187.40,000,10187.40
2011-11-09,10268.90,10268.90,10268.90,10268.90,000,10268.90
2011-11-08,10419.30,10419.30,10419.30,10419.30,000,10419.30
2011-11-07,10302.20,10302.20,10302.20,10302.20,000,10302.20
2011-11-04,10387.80,10387.80,10387.80,10387.80,000,10387.80
2011-11-03,10406.70,10406.70,10406.70,10406.70,000,10406.70
2011-11-02,10251.70,10251.70,10251.70,10251.70,000,10251.70
2011-11-01,10167.60,10167.60,10167.60,10167.60,000,10167.60
2011-10-31,10479.70,10479.70,10479.70,10479.70,000,10479.70
2011-10-28,10773.10,10773.10,10773.10,10773.10,000,10773.10
2011-10-27,10733.30,10733.30,10733.30,10733.30,000,10733.30
2011-10-26,10422.40,10422.40,10422.40,10422.40,000,10422.40
2011-10-25,10428.40,10428.40,10428.40,10428.40,000,10428.40
2011-10-24,10469.10,10469.10,10469.10,10469.10,000,10469.10
2011-10-21,10265.50,10265.50,10265.50,10265.50,000,10265.50
2011-10-20,10111.10,10111.10,10111.10,10111.10,000,10111.10
2011-10-19,10231.80,10231.80,10231.80,10231.80,000,10231.80
2011-10-18,10178.90,10178.90,10178.90,10178.90,000,10178.90
2011-10-17,10250.40,10250.40,10250.40,10250.40,000,10250.40
2011-10-14,10338.50,10338.50,10338.50,10338.50,000,10338.50
2011-10-13,10230.50,10230.50,10230.50,10230.50,000,10230.50
2011-10-12,10320.00,10320.00,10320.00,10320.00,000,10320.00
2011-10-11,10155.10,10155.10,10155.10,10155.10,000,10155.10
2011-10-10,10140.80,10140.80,10140.80,10140.80,000,10140.80
2011-10-07,9957.98,9957.98,9957.98,9957.98,000,9957.98
2011-10-06,9888.56,9888.56,9888.56,9888.56,000,9888.56
2011-10-05,9567.84,9567.84,9567.84,9567.84,000,9567.84
2011-10-04,9425.93,9425.93,9425.93,9425.93,000,9425.93
2011-10-03,9750.56,9750.56,9750.56,9750.56,000,9750.56
2011-09-30,9819.38,9819.38,9819.38,9819.38,000,9819.38
2011-09-29,9985.45,9985.45,9985.45,9985.45,000,9985.45
2011-09-28,10038.70,10038.70,10038.70,10038.70,000,10038.70
2011-09-27,10127.10,10127.10,10127.10,10127.10,000,10127.10
2011-09-26,9839.24,9839.24,9839.24,9839.24,000,9839.24
2011-09-23,9815.50,9815.50,9815.50,9815.50,000,9815.50
2011-09-22,9888.26,9888.26,9888.26,9888.26,000,9888.26
2011-09-21,10266.00,10266.00,10266.00,10266.00,000,10266.00
2011-09-20,10308.60,10308.60,10308.60,10308.60,000,10308.60
2011-09-19,10229.00,10229.00,10229.00,10229.00,000,10229.00
2011-09-16,10428.20,10428.20,10428.20,10428.20,000,10428.20
2011-09-15,10324.10,10324.10,10324.10,10324.10,000,10324.10
2011-09-14,10107.90,10107.90,10107.90,10107.90,000,10107.90
2011-09-13,10011.00,10011.00,10011.00,10011.00,000,10011.00
2011-09-12,9983.75,9983.75,9983.75,9983.75,000,9983.75
2011-09-09,10151.40,10151.40,10151.40,10151.40,000,10151.40
2011-09-08,10365.00,10365.00,10365.00,10365.00,000,10365.00
2011-09-07,10321.30,10321.30,10321.30,10321.30,000,10321.30
2011-09-06,10071.20,10071.20,10071.20,10071.20,000,10071.20
2011-09-05,10084.10,10084.10,10084.10,10084.10,000,10084.10
2011-09-02,10381.00,10381.00,10381.00,10381.00,000,10381.00
2011-09-01,10576.80,10576.80,10576.80,10576.80,000,10576.80
2011-08-31,10525.90,10525.90,10525.90,10525.90,000,10525.90
2011-08-30,10243.20,10243.20,10243.20,10243.20,000,10243.20
2011-08-26,9997.10,9997.10,9997.10,9997.10,000,9997.10
2011-08-25,10021.40,10021.40,10021.40,10021.40,000,10021.40
2011-08-24,10041.60,10041.60,10041.60,10041.60,000,10041.60
2011-08-23,9922.10,9922.10,9922.10,9922.10,000,9922.10
2011-08-22,9854.78,9854.78,9854.78,9854.78,000,9854.78
2011-08-19,9759.06,9759.06,9759.06,9759.06,000,9759.06
2011-08-18,9860.22,9860.22,9860.22,9860.22,000,9860.22
2011-08-17,10369.40,10369.40,10369.40,10369.40,000,10369.40
2011-08-16,10412.70,10412.70,10412.70,10412.70,000,10412.70
2011-08-15,10531.80,10531.80,10531.80,10531.80,000,10531.80
2011-08-12,10432.00,10432.00,10432.00,10432.00,000,10432.00
2011-08-11,10139.70,10139.70,10139.70,10139.70,000,10139.70
